object_id,submodel,sim_av,ILOT_INDEX,Mejecta,Vejecta,Mcsm,Rho,R0
  89565845,1,  0.2227, 249,  2.0507,  906.89,  0.1625, 0.109E-13, 75.6235
  89708665,1,  0.0967,  39,  0.8487,  998.49,  8.8040, 0.750E-13, 79.5041
  89712293,1,  0.3366, 222,  1.1722,  684.77,  0.4273, 0.971E-13, 21.7206
  89825565,1,  0.0833, 249,  2.0507,  906.89,  0.1625, 0.109E-13, 75.6235
  89837628,1,  0.0098, 357,  5.6890,  996.99,  1.1232, 0.322E-13, 50.4841
  89862365,1,  0.0476, 254,  6.3961,  872.48,  0.1487, 0.216E-13, 62.1471
  90232824,1,  0.2750,  58,  6.3414,  934.42,  1.4605, 0.286E-13, 39.0445
  90246408,1,  0.0255,  35,  3.4530,  962.58,  9.6666, 0.941E-13, 47.8536
  90257012,1,  0.2020,  39,  0.8487,  998.49,  8.8040, 0.750E-13, 79.5041
  90311752,1,  0.1543, 367,  4.4165,  668.35,  0.3734, 0.171E-13, 78.1171
  90494780,1,  0.1304, 254,  6.3961,  872.48,  0.1487, 0.216E-13, 62.1471
  90600419,1,  0.2035, 381,  7.2286,  810.26,  0.1701, 0.280E-13, 22.0192
  90775149,1,  0.0182,  41,  0.3785,  338.91,  0.2102, 0.719E-13, 13.5673
  90862870,1,  0.1683, 362,  8.2140,  662.52,  1.4930, 0.538E-13, 47.2100
  90969758,1,  0.0091, 285,  1.8855,  866.47,  3.6717, 0.276E-13, 94.3169
  90983069,1,  0.0162,  35,  3.4530,  962.58,  9.6666, 0.941E-13, 47.8536
  91013023,1,  0.1199, 362,  8.2140,  662.52,  1.4930, 0.538E-13, 47.2100
  91049454,1,  0.7676,  35,  3.4530,  962.58,  9.6666, 0.941E-13, 47.8536
  91105241,1,  0.0142, 379,  1.7831,  756.33,  8.9603, 0.960E-13, 34.9775
  91211838,1,  0.0645, 241,  0.7451,  861.66,  2.7003, 0.406E-13, 52.8518
  91310741,1,  0.3892, 357,  5.6890,  996.99,  1.1232, 0.322E-13, 50.4841
  91321306,1,  0.1588, 282,  4.6237,  464.01,  0.6655, 0.542E-13, 63.9405
  91362924,1,  0.3218, 326,  4.9545,  878.04,  0.1956, 0.563E-13, 20.8363
  91389648,1,  0.4504, 228,  8.3916,  694.49,  0.7607, 0.304E-13, 72.0853
  91537627,1,  0.4033, 316,  2.5370,  599.36,  3.0405, 0.625E-14, 95.0297
  91548254,1,  0.0758, 337,  8.7279,  645.95,  0.3939, 0.178E-13, 37.9470
  91561303,1,  0.0127, 116,  7.8277,  692.83,  3.7652, 0.638E-13, 57.1584
  91644958,1,  0.0185, 148,  2.1865,  684.07,  0.8964, 0.284E-13, 52.7470
  91655747,1,  0.2372, 192,  2.5904,  818.07,  0.3207, 0.119E-13, 72.7195
  91678084,1,  0.0700, 241,  0.7451,  861.66,  2.7003, 0.406E-13, 52.8518
  91775474,1,  0.0897, 170,  2.5602,  976.82,  0.1605, 0.197E-13, 48.4698
  91989926,1,  0.0746, 170,  2.5602,  976.82,  0.1605, 0.197E-13, 48.4698
  92010621,1,  0.8128, 285,  1.8855,  866.47,  3.6717, 0.276E-13, 94.3169
  92061711,1,  0.0616, 228,  8.3916,  694.49,  0.7607, 0.304E-13, 72.0853
  92124756,1,  0.0462, 357,  5.6890,  996.99,  1.1232, 0.322E-13, 50.4841
  92359803,1,  0.1018, 192,  2.5904,  818.07,  0.3207, 0.119E-13, 72.7195
  92380515,1,  0.0317, 342,  0.1888,  530.77,  1.9428, 0.142E-13, 63.9468
  92476108,1,  0.2855, 285,  1.8855,  866.47,  3.6717, 0.276E-13, 94.3169
  92634526,1,  0.0178, 170,  2.5602,  976.82,  0.1605, 0.197E-13, 48.4698
  92647627,1,  0.1281, 383,  5.7426,  656.37,  9.0839, 0.734E-13, 37.0609
  92676146,1,  0.0871, 116,  7.8277,  692.83,  3.7652, 0.638E-13, 57.1584
  92837879,1,  0.1204,  35,  3.4530,  962.58,  9.6666, 0.941E-13, 47.8536
  92848752,1,  0.0660, 249,  2.0507,  906.89,  0.1625, 0.109E-13, 75.6235
  92854573,1,  0.0461, 357,  5.6890,  996.99,  1.1232, 0.322E-13, 50.4841
  92902467,1,  0.1302,   0,  0.7087,  989.60,  2.7807, 0.360E-13, 64.9978
  93033376,1,  0.1192, 254,  6.3961,  872.48,  0.1487, 0.216E-13, 62.1471
  93119853,1,  0.3248, 362,  8.2140,  662.52,  1.4930, 0.538E-13, 47.2100
  93208740,1,  0.0298, 357,  5.6890,  996.99,  1.1232, 0.322E-13, 50.4841
  93336197,1,  0.5129, 118,  4.8419,  930.83,  7.4171, 0.373E-13, 73.9401
  93342326,1,  0.0987, 285,  1.8855,  866.47,  3.6717, 0.276E-13, 94.3169
  93488434,1,  0.0339, 285,  1.8855,  866.47,  3.6717, 0.276E-13, 94.3169
  93524853,1,  0.0166, 108,  7.3913,  791.22,  0.1044, 0.895E-14, 45.8690
  93610426,1,  0.0143, 367,  4.4165,  668.35,  0.3734, 0.171E-13, 78.1171
  93820460,1,  0.4923, 181,  0.3881,  832.24,  0.1843, 0.432E-13, 16.6182
  93898105,1,  0.9951, 192,  2.5904,  818.07,  0.3207, 0.119E-13, 72.7195
  93961170,1,  0.2495,  19,  1.9210,  601.28,  0.2757, 0.124E-13, 57.3847
  94017762,1,  0.0359, 282,  4.6237,  464.01,  0.6655, 0.542E-13, 63.9405
  94114390,1,  0.3752, 362,  8.2140,  662.52,  1.4930, 0.538E-13, 47.2100
  94150839,1,  0.3717,  39,  0.8487,  998.49,  8.8040, 0.750E-13, 79.5041
  94163366,1,  0.0794, 367,  4.4165,  668.35,  0.3734, 0.171E-13, 78.1171
  94225620,1,  0.3562, 124,  8.1351,  792.62,  1.1907, 0.133E-13, 45.6907
  94244192,1,  0.1256,  39,  0.8487,  998.49,  8.8040, 0.750E-13, 79.5041
  94368884,1,  0.3458,  39,  0.8487,  998.49,  8.8040, 0.750E-13, 79.5041
  94413868,1,  0.0479, 249,  2.0507,  906.89,  0.1625, 0.109E-13, 75.6235
  94630200,1,  0.0517,  39,  0.8487,  998.49,  8.8040, 0.750E-13, 79.5041
  94643298,1,  0.0055, 118,  4.8419,  930.83,  7.4171, 0.373E-13, 73.9401
  94654532,1,  0.0459, 170,  2.5602,  976.82,  0.1605, 0.197E-13, 48.4698
  94667296,1,  0.1531,  35,  3.4530,  962.58,  9.6666, 0.941E-13, 47.8536
  94722631,1,  0.0450, 326,  4.9545,  878.04,  0.1956, 0.563E-13, 20.8363
  94751637,1,  0.0647, 116,  7.8277,  692.83,  3.7652, 0.638E-13, 57.1584
  94800079,1,  0.0627, 290,  7.7417,  583.51,  0.2114, 0.473E-13, 56.0018
  94886574,1,  0.9636, 362,  8.2140,  662.52,  1.4930, 0.538E-13, 47.2100
  94917150,1,  0.4961,  16,  0.4619,  799.21,  2.8362, 0.473E-13, 43.2382
  94972115,1,  0.2648, 326,  4.9545,  878.04,  0.1956, 0.563E-13, 20.8363
  95290616,1,  0.1532, 357,  5.6890,  996.99,  1.1232, 0.322E-13, 50.4841
  95348893,1,  0.0073, 290,  7.7417,  583.51,  0.2114, 0.473E-13, 56.0018
  95420393,1,  1.3457,  58,  6.3414,  934.42,  1.4605, 0.286E-13, 39.0445
  95494518,1,  0.0418,  35,  3.4530,  962.58,  9.6666, 0.941E-13, 47.8536
  95575646,1,  0.0762, 285,  1.8855,  866.47,  3.6717, 0.276E-13, 94.3169
  96194043,1,  0.0112, 183,  7.9637,  702.32,  0.1633, 0.836E-13, 50.6959
  96287192,1,  0.6609, 148,  2.1865,  684.07,  0.8964, 0.284E-13, 52.7470
  96327714,1,  0.1416, 170,  2.5602,  976.82,  0.1605, 0.197E-13, 48.4698
  96363864,1,  0.0797, 228,  8.3916,  694.49,  0.7607, 0.304E-13, 72.0853
  96420905,1,  0.0519, 228,  8.3916,  694.49,  0.7607, 0.304E-13, 72.0853
  96647202,1,  0.4400, 362,  8.2140,  662.52,  1.4930, 0.538E-13, 47.2100
  96659708,1,  0.0299, 254,  6.3961,  872.48,  0.1487, 0.216E-13, 62.1471
  96757746,1,  0.0175,  39,  0.8487,  998.49,  8.8040, 0.750E-13, 79.5041
  96918219,1,  0.1310, 197,  4.0776,  521.81,  1.7358, 0.135E-13, 84.7201
  96951910,1,  0.0990, 285,  1.8855,  866.47,  3.6717, 0.276E-13, 94.3169
  97140639,1,  0.3683,   0,  0.7087,  989.60,  2.7807, 0.360E-13, 64.9978
  97200917,1,  0.1082,  39,  0.8487,  998.49,  8.8040, 0.750E-13, 79.5041
  97479011,1,  0.0921, 254,  6.3961,  872.48,  0.1487, 0.216E-13, 62.1471
  97493028,1,  0.1263, 278,  4.3840,  629.24,  1.1786, 0.688E-13, 48.2347
  97600094,1,  0.0996,  16,  0.4619,  799.21,  2.8362, 0.473E-13, 43.2382
  97614329,1,  0.0243, 362,  8.2140,  662.52,  1.4930, 0.538E-13, 47.2100
  97704891,1,  0.0484, 356,  1.6964,  990.01,  0.6816, 0.117E-13, 66.5765
  97841282,1,  0.5289, 274,  0.2767,  927.22,  3.8479, 0.109E-13, 97.0998
  97849595,1,  0.4025, 357,  5.6890,  996.99,  1.1232, 0.322E-13, 50.4841
  97895138,1,  0.0056, 254,  6.3961,  872.48,  0.1487, 0.216E-13, 62.1471
  97937748,1,  0.0628, 228,  8.3916,  694.49,  0.7607, 0.304E-13, 72.0853
  98011921,1,  0.2169, 362,  8.2140,  662.52,  1.4930, 0.538E-13, 47.2100
  98312897,1,  0.0616, 356,  1.6964,  990.01,  0.6816, 0.117E-13, 66.5765
  98384823,1,  0.0008, 278,  4.3840,  629.24,  1.1786, 0.688E-13, 48.2347
  98470698,1,  0.0562, 132,  3.1007,  744.98,  0.4499, 0.127E-13, 50.5804
  98496367,1,  0.1862, 196,  3.8477,  815.86,  0.1167, 0.119E-13, 89.1319
  98598688,1,  0.0907,  35,  3.4530,  962.58,  9.6666, 0.941E-13, 47.8536
  98732849,1,  0.0262, 241,  0.7451,  861.66,  2.7003, 0.406E-13, 52.8518
  98814974,1,  0.1822, 285,  1.8855,  866.47,  3.6717, 0.276E-13, 94.3169
  98859546,1,  0.0503, 235,  3.2424,  665.25,  0.1582, 0.916E-13, 23.9017
  98903753,1,  0.0974,  35,  3.4530,  962.58,  9.6666, 0.941E-13, 47.8536
  98973339,1,  0.1398,  58,  6.3414,  934.42,  1.4605, 0.286E-13, 39.0445
  99010044,1,  0.4243, 141,  8.8678,  920.11,  0.8305, 0.452E-13, 25.5851
  99027773,1,  0.0944, 249,  2.0507,  906.89,  0.1625, 0.109E-13, 75.6235
  99032181,1,  0.5597, 249,  2.0507,  906.89,  0.1625, 0.109E-13, 75.6235
  99083636,1,  0.1474, 192,  2.5904,  818.07,  0.3207, 0.119E-13, 72.7195
  99092781,1,  0.6345, 369,  0.5521,  365.81,  2.7207, 0.337E-13, 48.3456
  99244143,1,  0.0029,  35,  3.4530,  962.58,  9.6666, 0.941E-13, 47.8536
  99303183,1,  0.4592,  35,  3.4530,  962.58,  9.6666, 0.941E-13, 47.8536
  99340292,1,  0.0647,   0,  0.7087,  989.60,  2.7807, 0.360E-13, 64.9978
  99453843,1,  0.3965, 254,  6.3961,  872.48,  0.1487, 0.216E-13, 62.1471
  99495245,1,  0.0377, 249,  2.0507,  906.89,  0.1625, 0.109E-13, 75.6235
  99600127,1,  0.3422, 228,  8.3916,  694.49,  0.7607, 0.304E-13, 72.0853
  99665935,1,  0.1475, 285,  1.8855,  866.47,  3.6717, 0.276E-13, 94.3169
  99693217,1,  0.0223, 234,  8.0949,  527.68,  0.2059, 0.397E-13, 66.8561
  99732230,1,  0.1707, 116,  7.8277,  692.83,  3.7652, 0.638E-13, 57.1584
  99787473,1,  0.0312, 192,  2.5904,  818.07,  0.3207, 0.119E-13, 72.7195
  99886543,1,  0.0162, 285,  1.8855,  866.47,  3.6717, 0.276E-13, 94.3169
 100049992,1,  0.0547, 118,  4.8419,  930.83,  7.4171, 0.373E-13, 73.9401
 100063914,1,  0.3561, 290,  7.7417,  583.51,  0.2114, 0.473E-13, 56.0018
 100204195,1,  0.0418, 170,  2.5602,  976.82,  0.1605, 0.197E-13, 48.4698
 100232842,1,  0.3014, 249,  2.0507,  906.89,  0.1625, 0.109E-13, 75.6235
 100393926,1,  0.1914, 290,  7.7417,  583.51,  0.2114, 0.473E-13, 56.0018
 100395318,1,  0.0520, 357,  5.6890,  996.99,  1.1232, 0.322E-13, 50.4841
 100471956,1,  0.0740, 274,  0.2767,  927.22,  3.8479, 0.109E-13, 97.0998
 100550802,1,  0.0609, 196,  3.8477,  815.86,  0.1167, 0.119E-13, 89.1319
 100794450,1,  0.0932, 170,  2.5602,  976.82,  0.1605, 0.197E-13, 48.4698
 100813615,1,  0.5778, 357,  5.6890,  996.99,  1.1232, 0.322E-13, 50.4841
 100868007,1,  0.0311, 148,  2.1865,  684.07,  0.8964, 0.284E-13, 52.7470
 100868706,1,  0.0511, 357,  5.6890,  996.99,  1.1232, 0.322E-13, 50.4841
 100892977,1,  0.0489, 110,  3.6669,  474.46,  0.2526, 0.783E-13, 38.6074
 100906975,1,  0.0253,   0,  0.7087,  989.60,  2.7807, 0.360E-13, 64.9978
 100957605,1,  0.0795, 357,  5.6890,  996.99,  1.1232, 0.322E-13, 50.4841
 100965332,1,  0.3955,  35,  3.4530,  962.58,  9.6666, 0.941E-13, 47.8536
 101093310,1,  0.4086, 367,  4.4165,  668.35,  0.3734, 0.171E-13, 78.1171
 101144104,1,  0.3115,  11,  0.7801,  983.62,  0.2347, 0.762E-13, 16.9347
 101158664,1,  0.5142, 118,  4.8419,  930.83,  7.4171, 0.373E-13, 73.9401
 101241811,1,  0.1755, 356,  1.6964,  990.01,  0.6816, 0.117E-13, 66.5765
 101346377,1,  0.0167, 367,  4.4165,  668.35,  0.3734, 0.171E-13, 78.1171
 101460602,1,  0.2536,  35,  3.4530,  962.58,  9.6666, 0.941E-13, 47.8536
 101546420,1,  0.0855, 192,  2.5904,  818.07,  0.3207, 0.119E-13, 72.7195
 101791072,1,  0.5406, 241,  0.7451,  861.66,  2.7003, 0.406E-13, 52.8518
 101951293,1,  0.1813, 285,  1.8855,  866.47,  3.6717, 0.276E-13, 94.3169
 101983312,1,  0.0731,  35,  3.4530,  962.58,  9.6666, 0.941E-13, 47.8536
 102092128,1,  0.0769, 192,  2.5904,  818.07,  0.3207, 0.119E-13, 72.7195
 102192382,1,  0.1256,  35,  3.4530,  962.58,  9.6666, 0.941E-13, 47.8536
 102384305,1,  0.4942,  58,  6.3414,  934.42,  1.4605, 0.286E-13, 39.0445
 102559322,1,  0.0243, 355,  1.7195,  345.25,  6.1232, 0.707E-13, 71.0557
 102578067,1,  0.0683,   0,  0.7087,  989.60,  2.7807, 0.360E-13, 64.9978
 102696948,1,  0.0937, 367,  4.4165,  668.35,  0.3734, 0.171E-13, 78.1171
 102848090,1,  0.4346, 357,  5.6890,  996.99,  1.1232, 0.322E-13, 50.4841
 102929496,1,  0.3634, 254,  6.3961,  872.48,  0.1487, 0.216E-13, 62.1471
 103028840,1,  0.1053, 290,  7.7417,  583.51,  0.2114, 0.473E-13, 56.0018
 103056305,1,  0.1173, 278,  4.3840,  629.24,  1.1786, 0.688E-13, 48.2347
 103104438,1,  0.0534, 192,  2.5904,  818.07,  0.3207, 0.119E-13, 72.7195
 103117156,1,  0.4821, 357,  5.6890,  996.99,  1.1232, 0.322E-13, 50.4841
 103119195,1,  0.5493, 272,  0.6146,  417.07,  0.1517, 0.197E-13, 37.6592
 103210634,1,  0.6510, 285,  1.8855,  866.47,  3.6717, 0.276E-13, 94.3169
 103219400,1,  0.1153, 234,  8.0949,  527.68,  0.2059, 0.397E-13, 66.8561
 103304460,1,  0.0632, 152,  0.9262,  724.14,  0.7974, 0.707E-13, 23.6855
 103387498,1,  0.4138, 249,  2.0507,  906.89,  0.1625, 0.109E-13, 75.6235
 103510864,1,  0.0479, 170,  2.5602,  976.82,  0.1605, 0.197E-13, 48.4698
 103543221,1,  0.8461, 118,  4.8419,  930.83,  7.4171, 0.373E-13, 73.9401
 103581437,1,  0.8289, 234,  8.0949,  527.68,  0.2059, 0.397E-13, 66.8561
 103629925,1,  0.0462, 357,  5.6890,  996.99,  1.1232, 0.322E-13, 50.4841
 103671186,1,  0.1058, 356,  1.6964,  990.01,  0.6816, 0.117E-13, 66.5765
 103740409,1,  0.0784, 362,  8.2140,  662.52,  1.4930, 0.538E-13, 47.2100
 104035689,1,  0.1035, 183,  7.9637,  702.32,  0.1633, 0.836E-13, 50.6959
 104149177,1,  0.6753, 116,  7.8277,  692.83,  3.7652, 0.638E-13, 57.1584
 104172841,1,  0.1843, 116,  7.8277,  692.83,  3.7652, 0.638E-13, 57.1584
 104393483,1,  0.1123, 285,  1.8855,  866.47,  3.6717, 0.276E-13, 94.3169
 104424898,1,  0.1015,   0,  0.7087,  989.60,  2.7807, 0.360E-13, 64.9978
 104428794,1,  0.1211, 241,  0.7451,  861.66,  2.7003, 0.406E-13, 52.8518
 104438460,1,  0.2442, 118,  4.8419,  930.83,  7.4171, 0.373E-13, 73.9401
 104457000,1,  0.0787, 285,  1.8855,  866.47,  3.6717, 0.276E-13, 94.3169
 104535470,1,  0.0334,   3,  1.6467,  347.96,  0.1185, 0.412E-13, 26.5542
 104613774,1,  0.1136, 118,  4.8419,  930.83,  7.4171, 0.373E-13, 73.9401
 104672338,1,  0.1319, 252,  1.5890,  918.02,  6.1006, 0.923E-14, 57.1729
 104817251,1,  0.0776, 234,  8.0949,  527.68,  0.2059, 0.397E-13, 66.8561
 104859401,1,  0.0095, 357,  5.6890,  996.99,  1.1232, 0.322E-13, 50.4841
 104976796,1,  0.1678, 285,  1.8855,  866.47,  3.6717, 0.276E-13, 94.3169
 104991671,1,  0.1386, 118,  4.8419,  930.83,  7.4171, 0.373E-13, 73.9401
 105013875,1,  0.0510, 362,  8.2140,  662.52,  1.4930, 0.538E-13, 47.2100
 105024869,1,  0.0270, 355,  1.7195,  345.25,  6.1232, 0.707E-13, 71.0557
 105080306,1,  0.1278, 289,  6.1445,  568.70,  4.3963, 0.648E-13, 43.6641
 105081085,1,  0.0514, 346,  3.2387,  597.51,  4.0886, 0.154E-13, 52.6930
 105213860,1,  0.2607, 357,  5.6890,  996.99,  1.1232, 0.322E-13, 50.4841
 105432478,1,  0.0204, 362,  8.2140,  662.52,  1.4930, 0.538E-13, 47.2100
 105467082,1,  0.1987,  39,  0.8487,  998.49,  8.8040, 0.750E-13, 79.5041
 105556027,1,  0.1286,  35,  3.4530,  962.58,  9.6666, 0.941E-13, 47.8536
 105724054,1,  0.0018, 236,  0.6313,  536.13,  9.4131, 0.315E-13, 64.4773
 105952165,1,  0.1456, 254,  6.3961,  872.48,  0.1487, 0.216E-13, 62.1471
 106010668,1,  0.0188, 228,  8.3916,  694.49,  0.7607, 0.304E-13, 72.0853
 106137387,1,  0.0613, 116,  7.8277,  692.83,  3.7652, 0.638E-13, 57.1584
 106210051,1,  0.1722, 192,  2.5904,  818.07,  0.3207, 0.119E-13, 72.7195
 106227481,1,  0.8105, 357,  5.6890,  996.99,  1.1232, 0.322E-13, 50.4841
 106234564,1,  0.0472, 118,  4.8419,  930.83,  7.4171, 0.373E-13, 73.9401
 106442306,1,  0.0367, 118,  4.8419,  930.83,  7.4171, 0.373E-13, 73.9401
 106542139,1,  0.1453,  59,  7.9367,  571.16,  0.2459, 0.369E-13, 17.3947
 106694080,1,  0.0200, 356,  1.6964,  990.01,  0.6816, 0.117E-13, 66.5765
 106729186,1,  0.1018,  39,  0.8487,  998.49,  8.8040, 0.750E-13, 79.5041
 106752929,1,  0.0948, 289,  6.1445,  568.70,  4.3963, 0.648E-13, 43.6641
 106875654,1,  0.2442,  39,  0.8487,  998.49,  8.8040, 0.750E-13, 79.5041
 106898496,1,  0.1657, 341,  0.7442,  774.46,  1.5852, 0.840E-13, 16.4476
 106962108,1,  0.0195,   0,  0.7087,  989.60,  2.7807, 0.360E-13, 64.9978
 106972965,1,  0.0355, 278,  4.3840,  629.24,  1.1786, 0.688E-13, 48.2347
 107192144,1,  0.0529, 116,  7.8277,  692.83,  3.7652, 0.638E-13, 57.1584
 107296574,1,  0.0660, 357,  5.6890,  996.99,  1.1232, 0.322E-13, 50.4841
 107414766,1,  0.0093, 288,  1.7010,  680.79,  0.4670, 0.105E-13, 72.5141
 107592630,1,  0.0211, 282,  4.6237,  464.01,  0.6655, 0.542E-13, 63.9405
 107602285,1,  0.0893, 249,  2.0507,  906.89,  0.1625, 0.109E-13, 75.6235
 107723709,1,  0.0467, 249,  2.0507,  906.89,  0.1625, 0.109E-13, 75.6235
 107805978,1,  0.8857, 278,  4.3840,  629.24,  1.1786, 0.688E-13, 48.2347
 107846958,1,  0.1935, 148,  2.1865,  684.07,  0.8964, 0.284E-13, 52.7470
 107881113,1,  0.2872, 112,  0.2436,  872.34,  6.2528, 0.257E-13, 74.9503
 107886136,1,  0.0756, 118,  4.8419,  930.83,  7.4171, 0.373E-13, 73.9401
 108037842,1,  0.0600, 377,  1.7403,  519.37,  8.3669, 0.454E-13, 72.2676
 108292468,1,  0.2465,  27,  0.1302,  510.97,  3.6530, 0.176E-13, 98.3498
 108295517,1,  0.0072, 183,  7.9637,  702.32,  0.1633, 0.836E-13, 50.6959
 108391632,1,  0.0001,  91,  0.8843,  830.25,  7.9250, 0.425E-13, 39.5387
 108429886,1,  0.1097, 367,  4.4165,  668.35,  0.3734, 0.171E-13, 78.1171
 108453777,1,  0.1196, 357,  5.6890,  996.99,  1.1232, 0.322E-13, 50.4841
 108455541,1,  0.1210,  35,  3.4530,  962.58,  9.6666, 0.941E-13, 47.8536
 108603040,1,  0.1520,  35,  3.4530,  962.58,  9.6666, 0.941E-13, 47.8536
 108708730,1,  0.3023, 185,  6.7584,  907.84,  4.3706, 0.115E-13, 43.9271
 108709374,1,  0.0006, 121,  8.0782,  492.89,  0.6889, 0.942E-14, 95.9144
 108731555,1,  0.5112, 170,  2.5602,  976.82,  0.1605, 0.197E-13, 48.4698
 108784528,1,  0.0645, 356,  1.6964,  990.01,  0.6816, 0.117E-13, 66.5765
 108865823,1,  0.2083, 241,  0.7451,  861.66,  2.7003, 0.406E-13, 52.8518
 108934476,1,  0.0796, 118,  4.8419,  930.83,  7.4171, 0.373E-13, 73.9401
 109051267,1,  0.4087, 234,  8.0949,  527.68,  0.2059, 0.397E-13, 66.8561
 109118617,1,  0.1580, 288,  1.7010,  680.79,  0.4670, 0.105E-13, 72.5141
 109165895,1,  0.5028,  58,  6.3414,  934.42,  1.4605, 0.286E-13, 39.0445
 109255346,1,  0.1907, 326,  4.9545,  878.04,  0.1956, 0.563E-13, 20.8363
 109358758,1,  0.0531,   0,  0.7087,  989.60,  2.7807, 0.360E-13, 64.9978
 109384184,1,  0.3783, 357,  5.6890,  996.99,  1.1232, 0.322E-13, 50.4841
 109608607,1,  0.1404, 118,  4.8419,  930.83,  7.4171, 0.373E-13, 73.9401
 109683846,1,  0.0484,  35,  3.4530,  962.58,  9.6666, 0.941E-13, 47.8536
 109750096,1,  0.0712, 228,  8.3916,  694.49,  0.7607, 0.304E-13, 72.0853
 109885202,1,  0.1315, 285,  1.8855,  866.47,  3.6717, 0.276E-13, 94.3169
 109906343,1,  0.3999,  64,  1.6907,  471.60,  1.6644, 0.233E-13, 83.0212
 109954757,1,  0.0223, 285,  1.8855,  866.47,  3.6717, 0.276E-13, 94.3169
 109959780,1,  0.0661, 170,  2.5602,  976.82,  0.1605, 0.197E-13, 48.4698
 109999079,1,  0.0139, 112,  0.2436,  872.34,  6.2528, 0.257E-13, 74.9503
 110181487,1,  0.0510,  35,  3.4530,  962.58,  9.6666, 0.941E-13, 47.8536
 110280061,1,  0.0801, 202,  0.6414,  960.42,  0.1581, 0.124E-13, 37.6250
 110288288,1,  0.0694, 141,  8.8678,  920.11,  0.8305, 0.452E-13, 25.5851
 110348008,1,  0.0020, 241,  0.7451,  861.66,  2.7003, 0.406E-13, 52.8518
 110420956,1,  0.0739, 192,  2.5904,  818.07,  0.3207, 0.119E-13, 72.7195
 110563851,1,  0.2979, 196,  3.8477,  815.86,  0.1167, 0.119E-13, 89.1319
 110628364,1,  0.0847, 356,  1.6964,  990.01,  0.6816, 0.117E-13, 66.5765
 110724881,1,  0.5438,  39,  0.8487,  998.49,  8.8040, 0.750E-13, 79.5041
 111125937,1,  0.0883, 118,  4.8419,  930.83,  7.4171, 0.373E-13, 73.9401
 111339737,1,  0.0047, 357,  5.6890,  996.99,  1.1232, 0.322E-13, 50.4841
 111441217,1,  0.0083, 141,  8.8678,  920.11,  0.8305, 0.452E-13, 25.5851
 111463262,1,  0.0290, 337,  8.7279,  645.95,  0.3939, 0.178E-13, 37.9470
 111608055,1,  0.0766, 357,  5.6890,  996.99,  1.1232, 0.322E-13, 50.4841
 111681548,1,  0.1083, 254,  6.3961,  872.48,  0.1487, 0.216E-13, 62.1471
 111725779,1,  0.0541, 285,  1.8855,  866.47,  3.6717, 0.276E-13, 94.3169
 111726925,1,  0.0456, 254,  6.3961,  872.48,  0.1487, 0.216E-13, 62.1471
 111813682,1,  0.1601,  50,  2.9461,  936.65,  3.8523, 0.132E-13, 64.9692
 111984996,1,  0.1613, 288,  1.7010,  680.79,  0.4670, 0.105E-13, 72.5141
 112251233,1,  0.1032,  50,  2.9461,  936.65,  3.8523, 0.132E-13, 64.9692
 112291696,1,  0.4135, 285,  1.8855,  866.47,  3.6717, 0.276E-13, 94.3169
 112413421,1,  0.0809, 362,  8.2140,  662.52,  1.4930, 0.538E-13, 47.2100
 112419907,1,  0.1016, 183,  7.9637,  702.32,  0.1633, 0.836E-13, 50.6959
 112440889,1,  0.3912,  39,  0.8487,  998.49,  8.8040, 0.750E-13, 79.5041
 112543155,1,  0.4116, 235,  3.2424,  665.25,  0.1582, 0.916E-13, 23.9017
 112669919,1,  0.1832, 118,  4.8419,  930.83,  7.4171, 0.373E-13, 73.9401
 112764138,1,  0.0002, 155,  0.5058,  636.66,  2.2175, 0.459E-13, 63.5823
 112977085,1,  0.2437,  35,  3.4530,  962.58,  9.6666, 0.941E-13, 47.8536
 113084864,1,  0.1710, 357,  5.6890,  996.99,  1.1232, 0.322E-13, 50.4841
 113121773,1,  0.1655, 285,  1.8855,  866.47,  3.6717, 0.276E-13, 94.3169
 113153294,1,  0.0189, 357,  5.6890,  996.99,  1.1232, 0.322E-13, 50.4841
 113673796,1,  0.0438, 192,  2.5904,  818.07,  0.3207, 0.119E-13, 72.7195
 113722050,1,  0.0324, 285,  1.8855,  866.47,  3.6717, 0.276E-13, 94.3169
 113874402,1,  0.0578,  35,  3.4530,  962.58,  9.6666, 0.941E-13, 47.8536
 113924597,1,  0.2483, 362,  8.2140,  662.52,  1.4930, 0.538E-13, 47.2100
 113976422,1,  0.0088, 141,  8.8678,  920.11,  0.8305, 0.452E-13, 25.5851
 114029356,1,  0.0940, 148,  2.1865,  684.07,  0.8964, 0.284E-13, 52.7470
 114055413,1,  0.0574, 129,  2.5043,  864.46,  1.1210, 0.662E-14, 86.3820
 114105588,1,  0.3275,   0,  0.7087,  989.60,  2.7807, 0.360E-13, 64.9978
 114184060,1,  0.0613,  35,  3.4530,  962.58,  9.6666, 0.941E-13, 47.8536
 114404493,1,  0.0713, 254,  6.3961,  872.48,  0.1487, 0.216E-13, 62.1471
 114501936,1,  0.5186, 118,  4.8419,  930.83,  7.4171, 0.373E-13, 73.9401
 114552591,1,  0.0603, 235,  3.2424,  665.25,  0.1582, 0.916E-13, 23.9017
 114662211,1,  0.0478, 192,  2.5904,  818.07,  0.3207, 0.119E-13, 72.7195
