object_id,submodel,sim_av,SLSN_INDEX,bfield,mns,pspin,kappa,kappagamma,mej,temp,vej
   1336351,1,  0.1042, 174,  2.1526,  2.1452,  2.6653,  0.0866,  7.6552, 10.3008, 4277.61, 9604.20
   1336844,1,  0.1547, 217,  0.3103,  1.8832,  1.1957,  0.0954,  0.3452, 13.8277, 4882.20, 8059.15
   1345435,1,  0.0807, 439,  3.2630,  1.8379,  2.4370,  0.1472,  0.8797, 11.1861, 7897.83, 8920.38
   1345719,1,  0.1342, 217,  0.3103,  1.8832,  1.1957,  0.0954,  0.3452, 13.8277, 4882.20, 8059.15
   1346458,1,  0.1249, 591,  0.1129,  1.4612,  1.0374,  0.1678,  0.4125,  9.9700, 4276.73, 9909.37
   1354984,1,  0.7926, 282,  4.5998,  1.7614,  6.0640,  0.0825,  8.2609,  5.8231, 6002.69, 5133.69
   1366134,1,  0.0340, 926,  0.4424,  1.9312,  1.0376,  0.0945,  0.0029, 54.4184, 6553.73, 5741.41
   1366172,1,  0.8641, 188,  1.8140,  2.1142,  4.2980,  0.0914,  3.4030,  2.4668, 4926.13,11085.35
   1371598,1,  0.5834, 409,  0.9949,  2.1904,  1.2122,  0.1196,  0.1059, 24.6166, 4351.53, 8962.38
   1373101,1,  0.0676, 337,  1.2647,  1.4314,  1.5897,  0.1261,  281.44,  4.3885, 6020.76, 9140.93
   1374394,1,  0.0061,  56,  0.7329,  1.7806,  2.6125,  0.1503,  0.1495,  2.0123, 5653.37, 7343.99
   1375916,1,  0.2372,  30,  0.2065,  1.5195,  2.7060,  0.0851,  0.0826,  2.4702, 6528.73,14493.89
   1376662,1,  0.0691, 335,  0.2862,  1.8379,  2.5917,  0.1733,  0.1424, 13.8283, 6604.13, 5725.44
   1377182,1,  0.2546, 184,  2.1215,  2.4127,  2.9432,  0.1019,  1.0662, 15.3585, 7000.68, 8455.66
   1381558,1,  0.0033, 192,  8.7029,  2.6706,  1.5181,  0.0948, 16.5371, 15.3008, 6126.48, 5693.33
   1382162,1,  0.2039,  27,  2.4539,  1.8147,  1.9771,  0.0534,  248.92, 10.2252, 4089.32, 6783.46
   1387580,1,  0.3174, 346,  0.1371,  1.8846,  2.0327,  0.0855,  0.1178,  5.3234, 5139.15,10602.69
   1388229,1,  0.1644, 417,  0.1088,  1.6112,  1.9359,  0.1488,  0.0195,  7.2614, 5614.16,14025.91
   1388805,1,  0.0133, 584,  1.4023,  1.6899,  1.5732,  0.0857,  0.0130,  6.1906, 6740.18, 8507.90
   1389399,1,  0.0102, 689,  0.4806,  2.1521,  1.0607,  0.0891,  0.3363, 27.7960, 5443.33,14261.85
   1405313,1,  0.0448, 999,  3.6753,  1.7700,  2.2561,  0.1462,  3.6600,  1.6854, 4308.53,14044.73
   1407142,1,  0.2218, 738,  0.5721,  1.6060,  2.5253,  0.1672,  0.0572,  7.2657, 7020.26, 7582.55
   1416319,1,  0.2125, 828,  1.3324,  1.9394,  2.2407,  0.0934,  8.0039,  4.8760, 7944.89, 9575.71
   1419656,1,  0.1900, 965,  3.7720,  2.4252,  2.4242,  0.1478,  0.6801,  9.1723, 6934.67, 5196.08
   1423608,1,  0.5326, 729,  0.1897,  1.9304,  1.3485,  0.1779,  0.0810,  9.0934, 4450.49,12288.14
   1425401,1,  0.0033, 529,  0.0687,  1.5613,  1.2655,  0.1474,  2.0619,  2.0887, 6626.05,14608.69
   1426952,1,  0.0764, 306,  5.4898,  2.1771,  6.2151,  0.1264,  2.9854,  3.4197, 6110.11, 7735.07
   1427964,1,  0.0588,  88,  1.2120,  1.5754,  1.4012,  0.0760,  1.0501,  6.0837, 6994.15, 8741.97
   1429412,1,  0.2366, 412,  1.8335,  1.4714,  1.3676,  0.0839,  9.1205,  6.7385, 5544.15,13453.39
   1436341,1,  0.2074, 249,  0.6754,  1.7709,  2.6095,  0.1128,  0.3118,  2.4611, 6330.52, 8928.73
   1436763,1,  0.0376, 929,  1.7092,  2.2726,  2.7647,  0.1987,  2.3930, 11.6163, 6764.92, 8683.76
   1437385,1,  0.0887, 440,  0.5346,  1.9292,  1.4901,  0.1416,  1.0713,  8.5579, 6113.46, 8456.92
   1438519,1,  0.0188, 638,  1.0628,  2.1581,  1.9712,  0.1974,  0.1824,  9.4259, 6210.40, 9612.65
   1440756,1,  0.6330, 804,  2.5902,  2.0242,  1.3945,  0.1355,  0.0355,  5.1163, 3990.18, 6987.61
   1442161,1,  0.3040, 276,  1.2765,  1.6835,  4.3960,  0.1074,  0.1859,  3.3548, 6170.61, 5729.87
   1442301,1,  0.2287, 647,  0.5628,  1.8207,  1.1234,  0.1945,  3.7214, 12.2279, 6660.27, 9737.10
   1446853,1,  0.1797, 494,  0.7310,  1.4582,  1.5610,  0.1184,  1.5125,  2.1127, 5227.02, 7751.05
   1447233,1,  0.0929, 264,  0.5908,  1.9237,  5.4110,  0.1170,  0.4285,  2.0374, 5315.68, 9889.20
   1447615,1,  0.0144,  52,  4.3792,  1.7483,  4.0146,  0.1056,  4.9000,  2.4826, 5729.21,10692.06
   1450587,1,  0.3576,  10,  0.5413,  1.4331,  3.3030,  0.1427, 19.5050,  2.6920, 7098.89, 5055.64
   1450656,1,  0.3610, 823,  0.1629,  1.8994,  2.8191,  0.1521,  1.1748,  4.3510, 5381.89, 7077.16
   1454132,1,  0.0260, 104,  2.7646,  2.0229,  2.1310,  0.0610,  4.6696,  2.8106, 7903.30,11517.96
   1457047,1,  0.1430, 520,  1.4016,  1.7380,  2.2973,  0.1153,  0.4394,  2.2508, 2925.38,10621.99
   1458363,1,  0.6731, 595,  0.0738,  1.4463,  1.6115,  0.0977,  0.0976,  4.9793, 6708.36,12103.94
   1463267,1,  0.5900, 258,  1.0270,  1.5181,  1.2901,  0.1383,  1.9904,  7.2386, 7618.81, 6117.83
   1468050,1,  0.2141, 613,  0.5205,  1.9551,  2.8945,  0.1062,  0.3601,  7.0036, 5965.40, 7976.61
   1470720,1,  0.0311, 708,  0.6715,  1.9099,  1.5980,  0.1979, 47.7493, 20.0501, 5937.20, 8237.27
   1472135,1,  0.0069, 851,  0.6260,  2.1307,  2.7301,  0.1762,  0.0015,  1.9067, 5460.20, 8712.05
   1473778,1,  0.2452, 509,  0.6911,  1.6156,  1.2346,  0.1881,  1.4987,  3.5454, 4735.50,10189.33
   1477674,1,  0.0487, 207,  0.5749,  1.7571,  2.5036,  0.1800,  0.1105,  3.3571, 5831.76, 8674.96
   1477755,1,  0.0939, 653,  2.3904,  1.8907,  3.1803,  0.0990,  3.7113,  1.2862, 4793.71,11457.30
   1477869,1,  0.1609, 711,  2.5220,  1.8515,  1.8989,  0.0905,  1.1282,  6.4222, 4205.37,14457.20
   1481428,1,  0.1350, 843,  0.5785,  1.9720,  1.4693,  0.1427,  0.0022, 13.0323, 4344.57, 8200.50
   1490425,1,  0.0529,  76,  1.4391,  1.7163,  3.1132,  0.1389,  0.2381,  3.0869, 7981.56, 7108.72
   1494048,1,  0.6119, 930,  2.4746,  2.1446,  2.2975,  0.1228, 10.3549,  2.9330, 4912.07,10567.68
   1496034,1,  0.1137,  54,  0.8669,  1.6721,  2.0956,  0.1587,  0.1982,  3.0698, 4585.28,10490.91
   1496637,1,  0.7277, 202,  1.0532,  1.6708,  1.4437,  0.1262,  0.1006,  6.3023, 5736.99,10083.85
   1497343,1,  0.2662, 452,  0.2935,  1.6798,  2.1808,  0.1709,  0.1498, 11.8529, 6004.64, 8097.59
   1499833,1,  0.0884, 668,  1.4103,  1.9251,  1.8549,  0.1284,  1.4093,  2.5422, 7055.57, 6509.55
   1500961,1,  0.0548, 522,  2.2104,  1.8215,  1.5523,  0.0932,  0.3303, 12.2869, 6556.87, 8766.10
   1508673,1,  0.4623, 522,  2.2104,  1.8215,  1.5523,  0.0932,  0.3303, 12.2869, 6556.87, 8766.10
   1512829,1,  0.1641, 729,  0.1897,  1.9304,  1.3485,  0.1779,  0.0810,  9.0934, 4450.49,12288.14
   1518358,1,  1.2644, 897,  0.1955,  2.1620,  1.0905,  0.1913,  0.0689, 12.1660, 6210.53, 9218.43
   1523037,1,  0.1536, 229,  0.7123,  2.2369,  1.1295,  0.1441,  0.2193, 17.5400, 9719.30, 7080.99
   1524883,1,  0.1106, 828,  1.3324,  1.9394,  2.2407,  0.0934,  8.0039,  4.8760, 7944.89, 9575.71
   1525527,1,  0.0491, 681,  0.5832,  1.5562,  1.9663,  0.1661,  0.0859,  8.4617, 7160.90, 8020.51
   1526807,1,  0.5512, 102,  0.0276,  1.5710,  1.4714,  0.1376,  0.3157,  5.7980, 6632.49,16588.96
   1531378,1,  0.2241, 491,  0.2228,  1.6489,  1.0787,  0.1123,  0.0802,  6.0179, 7538.88,11008.20
   1537102,1,  0.3893, 111,  0.2601,  1.8408,  1.3344,  0.1937,  0.6361, 57.6670, 9267.20, 5414.66
   1538259,1,  0.4789, 642,  2.4524,  2.2054,  2.3372,  0.0711,  0.1416,  1.7411, 4391.59,12795.54
   1538757,1,  0.0472, 502,  2.7916,  2.3890,  1.3681,  0.0788,  0.2526, 19.6441, 6983.26, 8125.21
   1539182,1,  0.1359, 813,  2.4841,  1.6348,  1.0496,  0.1471,  0.4666, 16.2423, 5020.10,10706.16
   1545502,1,  0.0599, 978,  4.8490,  1.9783,  1.3481,  0.1998,  0.8730,  3.8126, 4988.96,12426.13
   1548730,1,  0.2208, 340,  4.5827,  1.7302,  4.4680,  0.0839,  0.0154,  1.4233, 4399.07,11741.57
   1551359,1,  0.0255, 897,  0.1955,  2.1620,  1.0905,  0.1913,  0.0689, 12.1660, 6210.53, 9218.43
   1555997,1,  0.0438, 533,  0.3796,  2.0398,  3.3532,  0.1852, 15.3431,  3.1387, 5122.71,16640.93
   1560688,1,  0.1668, 474,  0.6336,  2.3215,  1.6641,  0.1263,  0.1317,  3.7599, 6427.73, 9888.92
   1562805,1,  0.3876, 876,  0.5346,  1.9617,  1.2341,  0.0875,  0.9520,  5.3502, 5275.63,11215.82
   1573895,1,  0.1346, 322,  0.3035,  2.2880,  1.3653,  0.1464,  0.0218, 13.0982, 4543.30,11100.51
   1579054,1,  0.4542, 447,  1.2578,  1.9994,  7.1951,  0.1292, 22.4204,  1.4552, 5889.22, 7034.70
   1581123,1,  0.0864, 904,  1.5843,  1.8424,  2.7369,  0.0942,  0.8248,  1.6467, 4876.18, 8612.55
   1585231,1,  0.0373, 775,  0.1956,  1.8078,  3.7644,  0.1199,  0.2187,  6.7015, 6046.66, 6724.15
   1588407,1,  0.1037, 897,  0.1955,  2.1620,  1.0905,  0.1913,  0.0689, 12.1660, 6210.53, 9218.43
   1588669,1,  0.0755, 681,  0.5832,  1.5562,  1.9663,  0.1661,  0.0859,  8.4617, 7160.90, 8020.51
   1589988,1,  0.0948, 396,  1.3140,  2.0406,  1.0143,  0.1153,  0.6012, 11.3678, 5600.52, 8240.76
   1590824,1,  0.0086, 786,  6.6586,  1.8295,  3.1147,  0.1027,  2.4158,  3.7255, 3891.11,11169.58
   1591118,1,  0.0633, 995,  0.8655,  1.4670,  3.2245,  0.1585,  0.5895,  1.2895, 6581.85,14665.22
   1594578,1,  0.0744,  62,  2.9710,  1.8002,  3.0433,  0.1869,  0.3713,  9.9188, 6765.28, 9111.22
   1596059,1,  0.4134, 580,  1.7893,  2.0061,  4.2729,  0.0834,  0.9645,  2.4032, 7474.05, 7835.66
   1598022,1,  0.0344, 806,  6.9474,  1.6479,  1.9662,  0.1403,  0.4720,  4.4865, 5757.93, 9408.01
   1603839,1,  1.6434, 605,  0.5763,  1.3604,  1.1485,  0.0562, 17.1917, 10.0170, 8662.14, 5047.86
   1604322,1,  0.0578, 460,  0.8791,  2.0172,  2.1576,  0.1308,  0.4068, 11.7861, 5951.26, 6762.69
   1605670,1,  0.3495, 702,  2.5225,  2.0655,  1.6743,  0.0782,  2.5558,  2.9538, 5371.60,16350.24
   1608792,1,  0.0492, 226,  0.6209,  1.5898,  2.9066,  0.1041,  4.2743,  2.8631, 6553.70, 5933.57
   1616025,1,  0.5850, 542,  0.1834,  1.2282,  1.0214,  0.1872,  1.9566, 35.5858, 7602.42, 8948.18
   1616281,1,  0.3356, 999,  3.6753,  1.7700,  2.2561,  0.1462,  3.6600,  1.6854, 4308.53,14044.73
   1619597,1,  0.0041, 120,  4.8017,  1.7726,  1.7127,  0.1000,  7.2875,  3.0785, 6975.93, 7383.47
   1626328,1,  0.0515,  25,  0.5043,  1.5374,  1.4274,  0.1027,  0.4803, 14.2776, 6799.32, 6926.03
   1627643,1,  0.0029, 104,  2.7646,  2.0229,  2.1310,  0.0610,  4.6696,  2.8106, 7903.30,11517.96
   1630702,1,  0.5421, 783,  0.5518,  2.0275,  2.3608,  0.1221,  0.3946,  6.5726, 7889.60, 6824.70
   1638532,1,  0.0370, 150,  0.7507,  1.7950,  1.0632,  0.0902,  0.0399, 27.5134, 6991.24, 9258.72
   1646907,1,  0.1478, 760,  0.6399,  1.8339,  1.3269,  0.1811,  0.7466,  7.4922, 7510.73, 8844.44
   1648478,1,  0.2668, 194,  1.5031,  1.8721,  3.1687,  0.0911,  0.0257,  3.4325, 8509.27, 8302.47
   1650978,1,  0.1006, 399,  1.1127,  1.7673,  1.8100,  0.1599,  1.4375,  4.6478, 6837.19,10053.36
   1659805,1,  0.6622, 272,  1.0019,  1.9688,  2.2111,  0.1140,  0.0687,  2.5763, 4975.19,19264.69
   1661687,1,  0.1224, 709,  0.0773,  1.7224,  1.4978,  0.1812,  1.2321,  1.3052, 8255.13,21773.95
   1664189,1,  0.2486, 322,  0.3035,  2.2880,  1.3653,  0.1464,  0.0218, 13.0982, 4543.30,11100.51
   1672500,1,  0.0331, 503,  5.4912,  1.8106,  2.2771,  0.1134,  0.8202,  2.5213, 6690.88, 9616.18
   1689120,1,  0.3605, 314,  0.0674,  1.6613,  1.0751,  0.1339,  1.2265,  3.9561, 4694.04,14456.98
   1699170,1,  0.3615, 303,  0.7437,  2.0856,  1.4711,  0.1000, 25.3567, 13.1208, 7355.84, 8433.80
   1703025,1,  0.8527, 425,  0.3633,  1.7637,  1.1968,  0.1955,  0.0095, 10.2564, 6393.84,12396.82
   1703407,1,  0.1544, 758,  0.3027,  1.9340,  1.6745,  0.1546,  1.8409,  2.6320, 3945.79,10685.33
   1716300,1,  0.2466, 390,  1.6171,  1.5756,  3.1579,  0.1713,  0.6146,  6.4379, 5015.25, 7159.14
   1717339,1,  0.6406, 391,  0.5332,  1.6588,  1.8271,  0.1323,  6.4788,  5.9103, 4765.08,10752.15
   1722860,1,  0.1142,  59,  0.8174,  2.2330,  3.3663,  0.1418,  0.7672,  7.2809, 6372.70, 8128.16
   1724892,1,  0.3537, 216,  0.8453,  1.9264,  1.5010,  0.1257,  0.0166,  8.7733, 6486.12, 9828.14
   1727121,1,  0.1589, 849,  7.4732,  1.9323,  3.7889,  0.0988,  0.6471,  3.2285, 5313.72, 8709.61
   1737494,1,  0.1622, 408,  0.5784,  1.9676,  3.4120,  0.1301,  0.0350,  2.9677, 7551.74,10698.80
   1738008,1,  0.0961, 492,  1.6690,  1.5864,  1.8934,  0.0892, 36.8333,  5.4193, 5821.83, 8132.97
   1739387,1,  0.3592, 551,  1.5567,  2.1510,  1.2928,  0.1227,  4.6873,  8.7812, 4106.66,10343.81
   1742219,1,  0.0833, 147,  1.8683,  1.8119,  3.1596,  0.0817,  6.2395, 15.6536, 5111.56, 8105.32
   1745333,1,  0.6986, 303,  0.7437,  2.0856,  1.4711,  0.1000, 25.3567, 13.1208, 7355.84, 8433.80
   1745504,1,  0.0652, 794,  0.4919,  1.8850,  2.5355,  0.1609,  0.8899,  3.8775, 6600.93, 9558.00
   1750097,1,  0.0637, 517,  1.0703,  1.6663,  3.5517,  0.1622, 20.1466,  3.0837, 4269.82, 8336.28
   1750591,1,  0.0988, 408,  0.5784,  1.9676,  3.4120,  0.1301,  0.0350,  2.9677, 7551.74,10698.80
   1752272,1,  0.1608, 902,  2.8146,  1.9021,  1.4407,  0.1023, 5025.92, 23.4157, 7612.38, 5616.59
   1752456,1,  0.4214, 963,  1.0984,  1.8995,  2.1784,  0.1516,  1.4432, 11.0466, 7082.95, 6176.23
   1759507,1,  0.0275, 380,  0.7029,  1.9853,  3.6531,  0.1081,  0.6269,  5.2454, 5217.68, 8760.31
   1760965,1,  0.2638, 499,  1.1740,  1.4702,  3.6909,  0.1205,  0.2497,  1.0405, 5253.36, 7530.12
   1761868,1,  0.2501, 444,  0.1258,  1.4309,  2.0542,  0.1237,  0.1316,  3.4586, 3738.24,13994.59
   1762901,1,  0.1684, 264,  0.5908,  1.9237,  5.4110,  0.1170,  0.4285,  2.0374, 5315.68, 9889.20
   1766034,1,  0.1114, 131,  0.1779,  1.9756,  3.2988,  0.1982,  0.0069,  5.6169, 5883.23,10463.65
   1775834,1,  0.3286, 187,  0.1264,  1.6328,  1.0167,  0.1376,  0.4374, 10.0099, 7621.92,10333.80
   1782455,1,  0.5992, 324,  0.1656,  1.8390,  2.0248,  0.1313,  0.4685,  2.4283, 4870.91, 9978.42
   1786587,1,  0.0460, 735,  3.3287,  1.7825,  2.3259,  0.0841,  0.2681, 17.3864, 4614.94, 6874.15
   1787054,1,  0.4774, 171,  0.6677,  2.0308,  2.2898,  0.1651,  0.0023,  6.6650, 4660.35, 7991.43
   1788596,1,  0.0000, 599,  1.2874,  2.0525,  2.4558,  0.1068,  1.6349,  3.8874, 6337.29,11118.97
   1790779,1,  0.0724, 818,  0.8992,  1.8123,  2.0730,  0.1687,  0.1801,  4.5609, 4758.76, 9026.07
   1792133,1,  0.1063, 243,  0.3761,  1.7435,  2.2649,  0.1268,  0.0350,  1.7648, 5103.19,14126.98
   1793437,1,  0.3755, 740,  1.2526,  1.8554,  2.7904,  0.0821,  0.8173,  3.9298, 5737.36, 8208.90
   1793662,1,  0.1882, 932, 18.0502,  1.7550,  5.5455,  0.1029,  0.5838,  1.7866, 5152.43, 9664.96
   1798417,1,  0.0579, 876,  0.5346,  1.9617,  1.2341,  0.0875,  0.9520,  5.3502, 5275.63,11215.82
   1800865,1,  0.1895, 322,  0.3035,  2.2880,  1.3653,  0.1464,  0.0218, 13.0982, 4543.30,11100.51
   1802849,1,  0.4486, 962,  0.5448,  1.9689,  1.3088,  0.0777,  1.1340, 17.1207, 7233.12, 9522.01
   1804960,1,  0.0768, 491,  0.2228,  1.6489,  1.0787,  0.1123,  0.0802,  6.0179, 7538.88,11008.20
   1805138,1,  0.5962, 890,  0.6954,  2.2767,  1.9463,  0.1966,  0.0431,  7.4251, 5665.33,12072.42
   1805588,1,  0.0808, 487,  0.4279,  1.5631,  2.4569,  0.1297,  1.3093,  2.6573, 5585.14, 9075.80
   1812994,1,  0.3362, 225,  1.0759,  1.6432,  1.1086,  0.1402,  3.2456, 30.8160, 7508.21,11162.83
   1813395,1,  0.1191, 273,  3.3691,  1.8278,  3.8339,  0.1143,  0.1896,  5.2458, 9744.00, 6591.41
   1814534,1,  0.2706, 876,  0.5346,  1.9617,  1.2341,  0.0875,  0.9520,  5.3502, 5275.63,11215.82
   1821630,1,  0.2543, 420,  0.1818,  1.6999,  2.7111,  0.1240,  0.1141,  2.7072, 9311.66,13940.94
   1826108,1,  0.0349, 495,  1.0146,  1.6201,  1.5065,  0.1266,  0.6818,  9.3140, 5015.19,10870.54
   1831145,1,  0.0475, 721,  0.2787,  2.1286,  2.0549,  0.1049,  8.2364,  7.1901, 5952.43, 6653.50
   1842005,1,  0.1465, 250,  1.2990,  1.7429,  1.7318,  0.1159,  0.0138, 13.9119, 7273.53, 9824.13
   1842026,1,  0.4549,  35,  0.8871,  2.0220,  3.4876,  0.0959,  1.1150,  2.9780, 4725.74, 8012.64
   1843683,1,  0.1563, 600,  1.2664,  1.9456,  3.3215,  0.1335,  0.0200,  4.7381, 5627.51, 6570.20
   1847527,1,  0.0248, 211,  2.2118,  1.9452,  3.8432,  0.0896,  8.1831,  1.4058, 6548.02, 9449.52
   1851673,1,  0.6585, 832,  0.5414,  1.8641,  2.7721,  0.0700,  0.7268,  7.0425, 5963.58, 7505.21
   1853695,1,  0.3201, 808,  0.8573,  2.0215,  2.8321,  0.1709,  0.1031,  1.9471, 5766.05,10719.88
   1855453,1,  0.0553,  68,  2.0271,  2.1416,  2.2525,  0.0879,  0.4490,  6.2941, 3888.60, 8005.51
   1856900,1,  0.0916, 134,  2.8763,  1.9115,  1.2277,  0.1450,  2.1018,  1.8151, 6265.29, 8563.21
   1860202,1,  0.0937, 307,  3.1235,  1.6340,  2.4663,  0.1469, 39.5820,  3.0598, 6111.59,13134.68
   1873466,1,  0.0306, 451,  0.1520,  1.6574,  3.7106,  0.0840,  0.5059,  7.1301, 6463.03, 6874.61
   1874017,1,  0.1888, 308,  0.3756,  2.2087,  1.5790,  0.1681,  0.0092, 16.8511, 6318.07, 9967.42
   1875112,1,  0.0714, 158,  0.5596,  1.5763,  1.5347,  0.1022,  1.3653,  3.1850, 5873.93,12394.52
   1878061,1,  0.1111, 658,  0.6659,  1.9838,  5.3451,  0.1274,  0.6506,  1.5916, 5578.36, 7995.51
   1880476,1,  0.0126,  70,  1.6020,  1.6833,  3.2786,  0.1567,  0.0674,  2.9488, 6454.96,11208.06
   1889637,1,  0.0363, 301,  0.9845,  1.6963,  2.8532,  0.0836,  5.0058,  6.0935,10111.52, 5777.51
   1890660,1,  0.1720, 578,  0.3761,  1.8750,  1.4968,  0.1961,  0.0073,  1.9594, 5442.49, 9876.06
   1891383,1,  0.0645, 677,  0.5498,  2.3678,  1.5584,  0.1266,  0.0378,  7.1453, 4078.87, 6379.67
   1896433,1,  0.3819, 855,  3.0722,  2.3079,  2.1403,  0.1674, 10.3410, 11.6791, 7221.08, 7942.04
   1896502,1,  0.0653, 188,  1.8140,  2.1142,  4.2980,  0.0914,  3.4030,  2.4668, 4926.13,11085.35
   1896663,1,  0.0358, 771,  0.1860,  1.6969,  1.3891,  0.1871,  0.0038,  7.2933, 6079.37,13258.94
   1897389,1,  0.1112, 883,  1.6700,  2.1274,  1.1158,  0.1323,  0.2132,  3.3770, 6553.78,14998.43
   1902909,1,  0.1230, 771,  0.1860,  1.6969,  1.3891,  0.1871,  0.0038,  7.2933, 6079.37,13258.94
   1909460,1,  0.2440, 828,  1.3324,  1.9394,  2.2407,  0.0934,  8.0039,  4.8760, 7944.89, 9575.71
   1911163,1,  0.5069, 136,  0.8908,  2.2747,  3.4486,  0.1429,  0.6244,  3.5010, 6585.71,10184.92
   1914785,1,  0.4634, 709,  0.0773,  1.7224,  1.4978,  0.1812,  1.2321,  1.3052, 8255.13,21773.95
   1915402,1,  0.0623, 109,  0.1849,  2.0238,  6.1338,  0.1558,  0.0199,  2.8412, 6804.31, 7350.37
   1915425,1,  0.0937, 367,  2.8758,  2.0652,  5.0930,  0.1573,  1.3525,  1.7126, 5456.17,12349.91
   1916501,1,  0.0520,  76,  1.4391,  1.7163,  3.1132,  0.1389,  0.2381,  3.0869, 7981.56, 7108.72
   1917507,1,  0.0999, 172,  0.4661,  2.2335,  1.4094,  0.0846,  0.3729, 21.8978, 7603.89, 7376.56
   1920608,1,  0.2748,  86,  2.6207,  1.7012,  1.1312,  0.0905, 14.3833,  5.0177, 4868.96,11388.76
   1931657,1,  0.1042, 308,  0.3756,  2.2087,  1.5790,  0.1681,  0.0092, 16.8511, 6318.07, 9967.42
   1933411,1,  0.7625,  68,  2.0271,  2.1416,  2.2525,  0.0879,  0.4490,  6.2941, 3888.60, 8005.51
   1935142,1,  0.2842,  61,  0.1560,  1.1792,  1.6752,  0.1088,  1.1658,  9.7836, 6259.20, 8094.99
   1941498,1,  0.1302, 498,  1.5050,  1.6014,  2.7426,  0.1208,  5.8938, 17.9434, 9633.92, 6366.45
   1943307,1,  0.0491, 877,  0.3165,  1.9400,  2.6158,  0.0835,  0.2231,  5.3662, 4777.69,11582.84
   1943631,1,  0.2548, 206,  0.7040,  1.7878,  1.7270,  0.1156,  3.3400,  6.5272, 6947.25, 5703.95
   1948862,1,  0.0426, 702,  2.5225,  2.0655,  1.6743,  0.0782,  2.5558,  2.9538, 5371.60,16350.24
   1949479,1,  0.0787, 374,  1.0971,  1.7214,  2.1577,  0.0940,  2.4765,  3.6571, 4960.35, 8628.31
   1951942,1,  0.0813, 454,  0.2968,  2.1458,  2.1049,  0.1558, 13.3856, 36.5020, 5995.42, 7323.67
   1960345,1,  0.0981, 239,  3.2827,  2.0829,  3.8208,  0.1236,  101.52,  2.7273, 4611.82, 5222.51
   1968191,1,  0.2811,  88,  1.2120,  1.5754,  1.4012,  0.0760,  1.0501,  6.0837, 6994.15, 8741.97
   1969394,1,  0.1438, 536,  1.2269,  1.9942,  2.2251,  0.1383, 49.8928,  5.5311, 6378.54, 6805.10
   1969827,1,  0.6228, 169,  0.3016,  1.7143,  1.2287,  0.1933,  0.0108,  3.3015, 5027.99,14516.51
   1974072,1,  0.0355, 868,  0.6954,  1.9805,  1.6944,  0.1622,  0.1520,  3.6176, 5455.15,17202.62
   1974960,1,  0.0170, 440,  0.5346,  1.9292,  1.4901,  0.1416,  1.0713,  8.5579, 6113.46, 8456.92
   1982153,1,  0.0537, 334,  2.5841,  1.7613,  2.1164,  0.0679,  8.8274,  2.4009, 4673.01,13888.31
   1984303,1,  0.0023, 656,  2.4794,  1.7251,  7.3984,  0.1388,  0.0856,  3.5061, 5556.01, 6344.56
   1989924,1,  0.0509, 557,  2.3192,  1.6750,  1.9354,  0.1400, 26.5281,  4.9414, 6745.50, 9554.69
   2004377,1,  0.1693, 617,  0.6049,  2.2398,  2.4974,  0.0571,  2.0327,  5.1931, 5562.86,10180.43
   2006720,1,  0.0567, 614,  0.1487,  1.5914,  1.3276,  0.1204,  0.3723,  7.7570, 5125.39,11203.88
   2007106,1,  0.0453, 754,  0.3192,  1.7941,  1.3274,  0.1907,  0.0356, 12.2670, 6438.83,13221.41
   2009157,1,  0.2082, 272,  1.0019,  1.9688,  2.2111,  0.1140,  0.0687,  2.5763, 4975.19,19264.69
   2009971,1,  0.2426, 832,  0.5414,  1.8641,  2.7721,  0.0700,  0.7268,  7.0425, 5963.58, 7505.21
   2014651,1,  0.1653, 668,  1.4103,  1.9251,  1.8549,  0.1284,  1.4093,  2.5422, 7055.57, 6509.55
   2015712,1,  0.0976, 605,  0.5763,  1.3604,  1.1485,  0.0562, 17.1917, 10.0170, 8662.14, 5047.86
   2018543,1,  0.5769, 752,  1.7843,  1.7899,  1.6872,  0.1001,  5.9817,  2.4201, 5243.75, 8501.07
   2019353,1,  0.0476, 195,  0.5319,  1.8256,  2.3139,  0.1838,  1.3028,  3.6842, 5988.11,12114.27
   2021259,1,  0.0241, 563,  1.0105,  1.8176,  2.1182,  0.1180,  0.0166,  9.9552, 5978.24, 7972.81
   2027969,1,  0.6880, 369,  0.6202,  1.9809,  1.2497,  0.1201, 20.8019,  8.6083, 3266.07, 7852.71
   2029260,1,  0.1690, 358,  0.9788,  1.9385,  2.0225,  0.1564,  0.1100, 10.6995, 5342.88, 8369.45
   2041625,1,  0.0367, 747,  1.2946,  1.7886,  2.6712,  0.1246,  0.9324,  1.7609, 5669.19,15273.06
   2042217,1,  0.0425, 763,  0.5633,  1.9871,  1.3404,  0.1245,  0.0103,  7.0626, 3882.22,12776.10
   2043084,1,  0.0886, 796,  1.3050,  2.0422,  4.2132,  0.1431,  0.5821,  7.0959, 5739.01, 5912.11
   2048660,1,  0.0894, 332,  1.1740,  1.6248,  3.2388,  0.1732,  0.1374,  1.4744, 7327.29,10935.16
   2053821,1,  0.0532, 499,  1.1740,  1.4702,  3.6909,  0.1205,  0.2497,  1.0405, 5253.36, 7530.12
   2054410,1,  0.0840, 123,  2.2870,  1.8820,  1.6919,  0.1152,  4.0739,  5.4913, 6610.45, 8921.85
