object_id,submodel,sim_av,Cart_INDEX,Mejecta,Vejecta,Fnick,Kappagamma,Temperature
   3379300,1,  0.0089, 138,  0.7778, 4380.36,  0.0602,  101.55, 3628.96
   3384404,1,  0.2526, 134,  0.1864, 5883.75,  0.0610,  475.03, 4766.32
   3442372,1,  0.3263, 202,  1.6559, 6687.40,  0.6118,  422.15, 2181.00
   3490054,1,  0.0299, 206,  3.6553, 3748.61,  0.0227,  3.7908, 3770.28
   3520360,1,  0.0158, 201,  1.2541, 9311.53,  0.2470, 59.0541, 2198.17
   3527630,1,  0.0075, 138,  0.7778, 4380.36,  0.0602,  101.55, 3628.96
   3533779,1,  0.0822,  31,  0.1295, 8878.26,  0.0024,  140.18, 3158.79
   3542504,1,  0.0286, 188,  3.5495, 4119.20,  0.0549,  3.5900, 2920.32
   3549489,1,  0.4168, 182,  0.1134, 3864.80,  0.0087,  4.5063, 3032.14
   3554456,1,  0.2489, 150,  0.2054, 4425.04,  0.0232,  560.65, 4212.35
   3565629,1,  0.2450, 148,  0.3767, 8104.01,  0.0727,  1.7080, 1362.57
   3568551,1,  0.4620, 124,  0.0637, 6056.75,  0.1106,  0.3260, 3987.56
   3596231,1,  0.6734,  58,  0.1122, 6414.11,  0.0040,  4.1954, 2842.23
   3612756,1,  0.0196,  40,  3.6603, 3595.97,  0.0229,  296.60, 2089.94
   3620522,1,  0.1780, 173,  0.1088, 3219.90,  0.1051,  3.8293, 3294.49
   3659450,1,  0.0940,  29,  3.4985, 9859.87,  0.0841,  354.93, 1526.96
   3660705,1,  0.0155, 201,  1.2541, 9311.53,  0.2470, 59.0541, 2198.17
   3662090,1,  0.0455, 217,  0.1285, 4439.94,  0.0464, 40.2629, 2316.00
   3688316,1,  0.1413,  20,  0.4166, 5091.09,  0.7028,  5.0629, 1394.19
   3692332,1,  0.0395,  40,  3.6603, 3595.97,  0.0229,  296.60, 2089.94
   3699656,1,  0.0801, 178,  0.2428, 3666.75,  0.5281, 20.8435, 1689.20
   3702985,1,  0.0647, 201,  1.2541, 9311.53,  0.2470, 59.0541, 2198.17
   3704960,1,  0.1601, 154,  0.4295, 9132.76,  0.1591,  9.1045, 4746.11
   3743481,1,  0.1825, 156,  1.5499, 7268.07,  0.4048,  0.7002, 2843.31
   3750804,1,  0.0015, 131,  0.1026, 8878.87,  0.6646,  1.7773, 2339.53
   3758537,1,  0.1704, 158,  0.9010, 6714.44,  0.2368,  1.0521, 4840.01
   3764195,1,  0.0833, 170,  0.0718, 6980.87,  0.0033,  825.30, 4724.41
   3769752,1,  0.1157, 138,  0.7778, 4380.36,  0.0602,  101.55, 3628.96
   3783520,1,  1.6139, 115,  1.0169, 6435.94,  0.2169,  0.5423, 3233.44
   3815062,1,  0.0193, 201,  1.2541, 9311.53,  0.2470, 59.0541, 2198.17
   3824212,1,  0.1168, 108,  0.2433, 5125.07,  0.0024,  339.62, 1963.59
   3830573,1,  0.2078, 217,  0.1285, 4439.94,  0.0464, 40.2629, 2316.00
   3831593,1,  0.0340, 207,  0.1816, 4061.58,  0.0570,  3.1043, 3520.30
   3837509,1,  0.1800, 151,  0.6066, 6498.63,  0.1056, 56.5889, 4249.34
   3844330,1,  0.2137,  89,  0.0476, 8718.13,  0.1462,  2.3477, 2758.60
   3850021,1,  0.0180, 190,  0.1962, 6655.46,  0.1582,  196.93, 4953.16
   3856582,1,  0.3755, 127,  0.2353, 7695.68,  0.0049,  4.4954, 1459.82
   3869292,1,  0.4688, 184,  2.6683, 9183.03,  0.0697,  0.3260, 1339.12
   3874401,1,  0.0105, 169,  1.2971, 8166.86,  0.0102,  0.1404, 4684.27
   3878508,1,  0.0643, 108,  0.2433, 5125.07,  0.0024,  339.62, 1963.59
   3929140,1,  0.4622,  83,  0.2014, 6561.50,  0.0043,  513.16, 4745.61
   3941635,1,  0.1615, 199,  0.2494, 4499.56,  0.0042,  322.70, 4183.91
   3943459,1,  0.0103,  66,  0.6000, 8716.42,  0.5662,  262.04, 4677.95
   3944958,1,  0.1518, 112,  0.0514, 8328.34,  0.0091,  1.7597, 2839.06
   3953908,1,  0.0661, 199,  0.2494, 4499.56,  0.0042,  322.70, 4183.91
   3957728,1,  0.2783, 224,  0.5689, 8992.53,  0.0986, 13.7834, 3423.36
   3966634,1,  0.0640, 148,  0.3767, 8104.01,  0.0727,  1.7080, 1362.57
   3976694,1,  0.1181, 112,  0.0514, 8328.34,  0.0091,  1.7597, 2839.06
   3986267,1,  0.1208, 151,  0.6066, 6498.63,  0.1056, 56.5889, 4249.34
   3988484,1,  0.0690,  56,  0.8386, 3199.00,  0.0024,  0.1767, 3435.07
   4000140,1,  0.4701, 218,  1.8112, 5826.14,  0.0070,  966.75, 1926.36
   4008765,1,  0.0686,  60,  0.1910, 6685.08,  0.2188,  551.46, 2553.56
   4028449,1,  0.0346,  58,  0.1122, 6414.11,  0.0040,  4.1954, 2842.23
   4041095,1,  0.3662,  66,  0.6000, 8716.42,  0.5662,  262.04, 4677.95
   4046879,1,  0.1097,  94,  0.0501, 9445.71,  0.0235,  324.88, 3446.89
   4051260,1,  0.0163, 201,  1.2541, 9311.53,  0.2470, 59.0541, 2198.17
   4096285,1,  0.1478,  47,  0.2986, 4691.08,  0.0384,  1.3589, 3956.60
   4116644,1,  0.2206,  51,  2.2394, 6241.41,  0.0049,  4.0567, 2770.86
   4140934,1,  0.3910, 136,  0.5506, 8913.20,  0.0693, 57.5370, 3194.48
   4143598,1,  0.1962,   7,  0.1015, 3984.38,  0.2366, 10.4438, 1887.56
   4155900,1,  0.5535, 152,  0.3794, 3570.42,  0.0095,  4.3540, 1249.63
   4166703,1,  0.4201,  89,  0.0476, 8718.13,  0.1462,  2.3477, 2758.60
   4177653,1,  0.0635, 166,  0.4061, 4778.10,  0.0503,  0.1469, 4331.24
   4179036,1,  0.2599,  39,  2.2300, 6650.18,  0.0025, 49.3928, 3845.74
   4189846,1,  0.0654,  23,  0.0694, 5806.75,  0.0470, 10.9067, 1915.68
   4208014,1,  0.0603,  23,  0.0694, 5806.75,  0.0470, 10.9067, 1915.68
   4240190,1,  0.0147, 194,  0.5798, 7499.30,  0.0113, 57.8920, 2464.62
   4255233,1,  0.0418, 182,  0.1134, 3864.80,  0.0087,  4.5063, 3032.14
   4259431,1,  0.1078,   3,  0.1585, 6960.11,  0.0382,  0.6977, 3277.79
   4263452,1,  0.3483,   3,  0.1585, 6960.11,  0.0382,  0.6977, 3277.79
   4342575,1,  0.0403, 183,  1.3293, 8030.25,  0.2418, 45.5783, 3963.89
   4346349,1,  0.0969, 150,  0.2054, 4425.04,  0.0232,  560.65, 4212.35
   4389469,1,  0.0429,  31,  0.1295, 8878.26,  0.0024,  140.18, 3158.79
   4389805,1,  0.0376,  66,  0.6000, 8716.42,  0.5662,  262.04, 4677.95
   4395581,1,  0.4148,  41,  0.0401, 8226.38,  0.0971,  0.1758, 3844.64
   4402019,1,  0.4689,  66,  0.6000, 8716.42,  0.5662,  262.04, 4677.95
   4411025,1,  0.1093, 201,  1.2541, 9311.53,  0.2470, 59.0541, 2198.17
   4420746,1,  0.1229, 201,  1.2541, 9311.53,  0.2470, 59.0541, 2198.17
   4420751,1,  0.0469,  17,  0.2831, 8971.46,  0.1798, 19.7661, 4095.27
   4421169,1,  0.0064,  55,  0.1269, 9101.66,  0.0257,  5.3697, 4361.04
   4430316,1,  0.0719,  47,  0.2986, 4691.08,  0.0384,  1.3589, 3956.60
   4434433,1,  0.2157, 158,  0.9010, 6714.44,  0.2368,  1.0521, 4840.01
   4443539,1,  0.4835,  35,  0.1502, 6192.18,  0.1529,  0.2870, 2683.69
   4448696,1,  0.4409,  31,  0.1295, 8878.26,  0.0024,  140.18, 3158.79
   4449130,1,  0.1977, 123,  0.1153, 6433.32,  0.0614, 90.5747, 2968.16
   4485675,1,  0.0889,  89,  0.0476, 8718.13,  0.1462,  2.3477, 2758.60
   4487063,1,  0.0611,  55,  0.1269, 9101.66,  0.0257,  5.3697, 4361.04
   4490058,1,  0.1170, 134,  0.1864, 5883.75,  0.0610,  475.03, 4766.32
   4493352,1,  0.0586,  89,  0.0476, 8718.13,  0.1462,  2.3477, 2758.60
   4494099,1,  0.4528,  30,  0.1795, 5137.26,  0.0147,  273.01, 2205.85
   4511991,1,  0.1338, 100,  3.4837, 5371.65,  0.0035,  9.7241, 2827.50
   4525052,1,  0.0735,  97,  2.1400, 5770.23,  0.0046,  4.6610, 2386.78
   4553137,1,  0.0806,  89,  0.0476, 8718.13,  0.1462,  2.3477, 2758.60
   4568504,1,  0.0703, 151,  0.6066, 6498.63,  0.1056, 56.5889, 4249.34
   4577005,1,  0.0761, 223,  0.5873, 8281.86,  0.0075,  5.3127, 3774.98
   4609603,1,  0.0247, 205,  0.1141, 3860.49,  0.2373,  3.6289, 3470.48
   4616441,1,  0.3650,  58,  0.1122, 6414.11,  0.0040,  4.1954, 2842.23
   4657610,1,  1.0218,  47,  0.2986, 4691.08,  0.0384,  1.3589, 3956.60
   4681731,1,  0.7093,  17,  0.2831, 8971.46,  0.1798, 19.7661, 4095.27
   4721173,1,  0.0627, 152,  0.3794, 3570.42,  0.0095,  4.3540, 1249.63
   4757587,1,  0.4101, 115,  1.0169, 6435.94,  0.2169,  0.5423, 3233.44
   4791324,1,  0.0665,  59,  0.7146, 3972.96,  0.2830, 22.1214, 1350.92
   4793412,1,  0.0982, 134,  0.1864, 5883.75,  0.0610,  475.03, 4766.32
   4806753,1,  0.0237, 128,  0.9241, 6966.27,  0.1818,  1.8206, 4037.65
   4812508,1,  0.2564, 178,  0.2428, 3666.75,  0.5281, 20.8435, 1689.20
   4814040,1,  0.0324, 218,  1.8112, 5826.14,  0.0070,  966.75, 1926.36
   4814241,1,  0.0425, 213,  1.5974, 3616.15,  0.0385, 16.8956, 3706.50
   4824186,1,  0.1344,  97,  2.1400, 5770.23,  0.0046,  4.6610, 2386.78
   4831880,1,  0.0361, 139,  0.0660, 6656.66,  0.0037,  0.1050, 4081.69
   4834039,1,  0.7143,  62,  0.7323, 6457.12,  0.0026, 51.8076, 3423.59
   4871285,1,  0.2589, 127,  0.2353, 7695.68,  0.0049,  4.4954, 1459.82
   4888604,1,  0.2032,  66,  0.6000, 8716.42,  0.5662,  262.04, 4677.95
   4894200,1,  0.1062, 218,  1.8112, 5826.14,  0.0070,  966.75, 1926.36
   4902780,1,  0.0525, 158,  0.9010, 6714.44,  0.2368,  1.0521, 4840.01
   4907159,1,  0.2757, 200,  0.1913, 9892.22,  0.6158,  212.66, 4528.46
   4917605,1,  0.0499, 112,  0.0514, 8328.34,  0.0091,  1.7597, 2839.06
   4927601,1,  0.1897,  95,  0.8346, 3717.58,  0.0044, 40.5890, 2581.72
   4937455,1,  0.3303, 169,  1.2971, 8166.86,  0.0102,  0.1404, 4684.27
   4965026,1,  0.0844, 211,  0.9917, 9866.03,  0.0029,  447.67, 2635.86
   4984521,1,  0.1611,  51,  2.2394, 6241.41,  0.0049,  4.0567, 2770.86
   4989230,1,  0.0498, 115,  1.0169, 6435.94,  0.2169,  0.5423, 3233.44
   4991904,1,  0.0540,  89,  0.0476, 8718.13,  0.1462,  2.3477, 2758.60
   5017534,1,  0.0151, 137,  0.2167, 7155.97,  0.4821, 59.5978, 3975.38
   5021499,1,  0.1323, 130,  2.2611, 8516.38,  0.0065,  1.4435, 3531.22
   5022870,1,  0.4724,  55,  0.1269, 9101.66,  0.0257,  5.3697, 4361.04
   5029052,1,  0.0116, 224,  0.5689, 8992.53,  0.0986, 13.7834, 3423.36
   5039308,1,  0.4163, 104,  0.3466, 5854.19,  0.1667, 41.4651, 4789.56
   5050821,1,  0.3772, 172,  0.1053, 9419.46,  0.2397,  7.3357, 4088.20
   5052889,1,  0.1823,   9,  0.0485, 7038.25,  0.0048, 19.2183, 4310.95
   5078808,1,  0.2011, 112,  0.0514, 8328.34,  0.0091,  1.7597, 2839.06
   5079279,1,  0.1563,   7,  0.1015, 3984.38,  0.2366, 10.4438, 1887.56
   5081137,1,  0.1993,   6,  0.0614, 3348.01,  0.0512, 38.0210, 2602.65
   5083746,1,  0.1124,  66,  0.6000, 8716.42,  0.5662,  262.04, 4677.95
   5095327,1,  0.1627, 176,  3.0891, 7261.33,  0.1679,  0.2012, 2144.21
   5103691,1,  0.0505, 184,  2.6683, 9183.03,  0.0697,  0.3260, 1339.12
   5105105,1,  0.1820, 112,  0.0514, 8328.34,  0.0091,  1.7597, 2839.06
   5108574,1,  0.1464, 174,  0.9674, 4727.59,  0.1474,  366.94, 2615.61
   5116136,1,  0.2392,  81,  0.1304, 8554.71,  0.0578,  0.2752, 4885.80
   5133827,1,  0.0498, 173,  0.1088, 3219.90,  0.1051,  3.8293, 3294.49
   5134494,1,  0.0212, 124,  0.0637, 6056.75,  0.1106,  0.3260, 3987.56
   5143411,1,  0.0042, 108,  0.2433, 5125.07,  0.0024,  339.62, 1963.59
   5159811,1,  0.1784,  40,  3.6603, 3595.97,  0.0229,  296.60, 2089.94
   5181765,1,  0.0386,  81,  0.1304, 8554.71,  0.0578,  0.2752, 4885.80
   5211859,1,  0.2634, 199,  0.2494, 4499.56,  0.0042,  322.70, 4183.91
   5227505,1,  0.0293,  40,  3.6603, 3595.97,  0.0229,  296.60, 2089.94
   5232894,1,  0.3942, 217,  0.1285, 4439.94,  0.0464, 40.2629, 2316.00
   5249121,1,  0.0373, 184,  2.6683, 9183.03,  0.0697,  0.3260, 1339.12
   5249661,1,  0.1150,   7,  0.1015, 3984.38,  0.2366, 10.4438, 1887.56
   5278107,1,  0.1546,  41,  0.0401, 8226.38,  0.0971,  0.1758, 3844.64
   5289033,1,  0.0066, 166,  0.4061, 4778.10,  0.0503,  0.1469, 4331.24
   5289180,1,  0.0298, 212,  1.1578, 6518.97,  0.1497,  0.4053, 4892.41
   5322964,1,  0.0667,   2,  3.3522, 9569.76,  0.0187,  0.1085, 4773.27
   5357854,1,  0.0050,   6,  0.0614, 3348.01,  0.0512, 38.0210, 2602.65
   5370445,1,  0.1885, 172,  0.1053, 9419.46,  0.2397,  7.3357, 4088.20
   5371260,1,  0.0383,  51,  2.2394, 6241.41,  0.0049,  4.0567, 2770.86
   5398405,1,  0.0288,  31,  0.1295, 8878.26,  0.0024,  140.18, 3158.79
   5448209,1,  0.0424,  51,  2.2394, 6241.41,  0.0049,  4.0567, 2770.86
   5453629,1,  0.3436,  84,  0.8886, 4306.31,  0.0034, 34.7945, 2998.70
   5458335,1,  0.1045,  77,  0.6672, 5422.76,  0.0337, 80.2449, 1758.04
   5463814,1,  0.2084,  84,  0.8886, 4306.31,  0.0034, 34.7945, 2998.70
   5475406,1,  0.0479, 213,  1.5974, 3616.15,  0.0385, 16.8956, 3706.50
   5480992,1,  0.2222,   7,  0.1015, 3984.38,  0.2366, 10.4438, 1887.56
   5486577,1,  0.0134,  39,  2.2300, 6650.18,  0.0025, 49.3928, 3845.74
   5491461,1,  0.0310, 201,  1.2541, 9311.53,  0.2470, 59.0541, 2198.17
   5498132,1,  0.0715,  55,  0.1269, 9101.66,  0.0257,  5.3697, 4361.04
   5509990,1,  0.0776, 158,  0.9010, 6714.44,  0.2368,  1.0521, 4840.01
   5544503,1,  1.3371,  40,  3.6603, 3595.97,  0.0229,  296.60, 2089.94
   5558663,1,  1.1148, 194,  0.5798, 7499.30,  0.0113, 57.8920, 2464.62
   5576768,1,  0.1435, 110,  0.3004, 8471.17,  0.0043,  0.3061, 4766.92
   5589908,1,  0.3359, 138,  0.7778, 4380.36,  0.0602,  101.55, 3628.96
   5602027,1,  0.2957, 121,  0.6359, 6254.30,  0.0712,  0.2062, 2787.00
   5607310,1,  0.0942, 124,  0.0637, 6056.75,  0.1106,  0.3260, 3987.56
   5613090,1,  0.0302,  31,  0.1295, 8878.26,  0.0024,  140.18, 3158.79
   5676849,1,  0.0167,  88,  1.7241, 5084.32,  0.0695, 12.8496, 2791.87
   5706239,1,  0.1313, 131,  0.1026, 8878.87,  0.6646,  1.7773, 2339.53
   5734239,1,  0.0163, 215,  0.3386, 4188.56,  0.4037, 96.3144, 3553.54
   5739045,1,  0.0903, 166,  0.4061, 4778.10,  0.0503,  0.1469, 4331.24
   5754337,1,  0.7382, 129,  3.2410, 7856.37,  0.1047,  3.1030, 3764.81
   5765251,1,  0.7760,  66,  0.6000, 8716.42,  0.5662,  262.04, 4677.95
   5769313,1,  0.2110, 129,  3.2410, 7856.37,  0.1047,  3.1030, 3764.81
   5807953,1,  0.0124, 184,  2.6683, 9183.03,  0.0697,  0.3260, 1339.12
   5813709,1,  0.1344, 138,  0.7778, 4380.36,  0.0602,  101.55, 3628.96
   5839964,1,  0.5827, 174,  0.9674, 4727.59,  0.1474,  366.94, 2615.61
   5846764,1,  0.0270, 201,  1.2541, 9311.53,  0.2470, 59.0541, 2198.17
   5856873,1,  0.4564, 152,  0.3794, 3570.42,  0.0095,  4.3540, 1249.63
   5868563,1,  0.1590, 210,  2.4692, 9643.91,  0.0251,  0.3152, 4838.06
   5871576,1,  0.0913,  20,  0.4166, 5091.09,  0.7028,  5.0629, 1394.19
   5873951,1,  0.5094, 140,  3.2364, 8614.70,  0.1645,  4.5071, 2434.52
   5890523,1,  0.2659, 167,  0.2500, 6122.92,  0.0028,  0.6260, 1366.88
   5892200,1,  0.0666, 148,  0.3767, 8104.01,  0.0727,  1.7080, 1362.57
   5916867,1,  0.1783, 138,  0.7778, 4380.36,  0.0602,  101.55, 3628.96
   5921392,1,  0.1867, 148,  0.3767, 8104.01,  0.0727,  1.7080, 1362.57
   5939693,1,  0.2746, 186,  0.3299, 6928.02,  0.6517,  261.58, 3284.21
   5947072,1,  1.2791,  58,  0.1122, 6414.11,  0.0040,  4.1954, 2842.23
   5951160,1,  0.0396, 182,  0.1134, 3864.80,  0.0087,  4.5063, 3032.14
   5952305,1,  0.0004,  40,  3.6603, 3595.97,  0.0229,  296.60, 2089.94
   5994697,1,  0.1195,  52,  0.7865, 4186.41,  0.2078,  2.7910, 4554.97
   6009231,1,  0.3423,  66,  0.6000, 8716.42,  0.5662,  262.04, 4677.95
   6009635,1,  0.1775,  39,  2.2300, 6650.18,  0.0025, 49.3928, 3845.74
   6034958,1,  0.8812, 178,  0.2428, 3666.75,  0.5281, 20.8435, 1689.20
   6094357,1,  0.0578, 140,  3.2364, 8614.70,  0.1645,  4.5071, 2434.52
   6098101,1,  0.2771,  39,  2.2300, 6650.18,  0.0025, 49.3928, 3845.74
   6100939,1,  0.3067,  84,  0.8886, 4306.31,  0.0034, 34.7945, 2998.70
   6104026,1,  0.1568,  20,  0.4166, 5091.09,  0.7028,  5.0629, 1394.19
   6106027,1,  0.0302, 169,  1.2971, 8166.86,  0.0102,  0.1404, 4684.27
   6128186,1,  0.0404, 127,  0.2353, 7695.68,  0.0049,  4.4954, 1459.82
   6136325,1,  0.0953,  89,  0.0476, 8718.13,  0.1462,  2.3477, 2758.60
   6167860,1,  0.0626, 199,  0.2494, 4499.56,  0.0042,  322.70, 4183.91
   6171528,1,  0.1544, 219,  0.3033, 3011.95,  0.0104,  3.1824, 2473.53
   6177127,1,  0.2390,  39,  2.2300, 6650.18,  0.0025, 49.3928, 3845.74
   6178427,1,  0.0065,  31,  0.1295, 8878.26,  0.0024,  140.18, 3158.79
   6194597,1,  0.1380,  89,  0.0476, 8718.13,  0.1462,  2.3477, 2758.60
   6202693,1,  0.1676,  89,  0.0476, 8718.13,  0.1462,  2.3477, 2758.60
   6209889,1,  0.2498,  47,  0.2986, 4691.08,  0.0384,  1.3589, 3956.60
   6241836,1,  0.1400, 100,  3.4837, 5371.65,  0.0035,  9.7241, 2827.50
   6242665,1,  0.0342, 212,  1.1578, 6518.97,  0.1497,  0.4053, 4892.41
   6253655,1,  0.0448, 175,  0.0525, 8969.80,  0.0074,  288.94, 3163.86
   6276399,1,  0.1202, 110,  0.3004, 8471.17,  0.0043,  0.3061, 4766.92
   6282457,1,  0.1092, 152,  0.3794, 3570.42,  0.0095,  4.3540, 1249.63
   6301594,1,  0.4670,  25,  1.3683, 4855.48,  0.2589,  1.4109, 2984.33
   6320896,1,  0.1716,   7,  0.1015, 3984.38,  0.2366, 10.4438, 1887.56
   6320979,1,  0.0111, 138,  0.7778, 4380.36,  0.0602,  101.55, 3628.96
   6321645,1,  0.0886,  79,  0.1641, 8867.26,  0.0042,  882.01, 1454.74
   6324471,1,  0.8311, 166,  0.4061, 4778.10,  0.0503,  0.1469, 4331.24
   6339971,1,  0.0125, 201,  1.2541, 9311.53,  0.2470, 59.0541, 2198.17
   6340316,1,  0.2264, 178,  0.2428, 3666.75,  0.5281, 20.8435, 1689.20
   6352251,1,  0.0102, 223,  0.5873, 8281.86,  0.0075,  5.3127, 3774.98
   6368982,1,  0.0847,  73,  0.4084, 3902.87,  0.1005,  112.48, 3476.16
   6393091,1,  0.0443,  17,  0.2831, 8971.46,  0.1798, 19.7661, 4095.27
   6395229,1,  0.1102,  88,  1.7241, 5084.32,  0.0695, 12.8496, 2791.87
   6409584,1,  0.6257, 196,  0.9419, 8002.32,  0.1262,  0.9832, 4193.79
   6413162,1,  0.2558,  89,  0.0476, 8718.13,  0.1462,  2.3477, 2758.60
   6421668,1,  0.0686,  84,  0.8886, 4306.31,  0.0034, 34.7945, 2998.70
   6422491,1,  0.0410, 180,  0.0904, 6152.55,  0.0538,  0.1112, 2164.10
   6450247,1,  0.0117, 143,  0.6128, 6627.87,  0.1994,  0.3490, 4166.89
   6454779,1,  0.0390,  51,  2.2394, 6241.41,  0.0049,  4.0567, 2770.86
   6490112,1,  0.2749, 115,  1.0169, 6435.94,  0.2169,  0.5423, 3233.44
   6492726,1,  0.1669, 138,  0.7778, 4380.36,  0.0602,  101.55, 3628.96
   6515974,1,  0.4468, 213,  1.5974, 3616.15,  0.0385, 16.8956, 3706.50
   6583251,1,  0.0494, 166,  0.4061, 4778.10,  0.0503,  0.1469, 4331.24
   6596190,1,  0.0455,  97,  2.1400, 5770.23,  0.0046,  4.6610, 2386.78
   6602281,1,  0.1583,  92,  0.1063, 3346.42,  0.0052,  0.2386, 2562.59
   6613295,1,  0.3568, 140,  3.2364, 8614.70,  0.1645,  4.5071, 2434.52
   6618532,1,  0.0977,  31,  0.1295, 8878.26,  0.0024,  140.18, 3158.79
   6652876,1,  0.3256,  51,  2.2394, 6241.41,  0.0049,  4.0567, 2770.86
   6664944,1,  0.0854,  59,  0.7146, 3972.96,  0.2830, 22.1214, 1350.92
   6665407,1,  0.1219,  20,  0.4166, 5091.09,  0.7028,  5.0629, 1394.19
   6690070,1,  0.0483,  41,  0.0401, 8226.38,  0.0971,  0.1758, 3844.64
   6704424,1,  0.0022, 166,  0.4061, 4778.10,  0.0503,  0.1469, 4331.24
   6737590,1,  0.2284, 161,  0.4479, 3745.62,  0.0112,  846.19, 3165.29
   6762209,1,  0.1775, 153,  0.6224, 9323.70,  0.0042, 24.7831, 2295.21
   6772739,1,  0.2480, 185,  1.1395, 3864.34,  0.0393,  513.86, 2154.51
   6788112,1,  0.5255, 173,  0.1088, 3219.90,  0.1051,  3.8293, 3294.49
   6824292,1,  0.0490, 124,  0.0637, 6056.75,  0.1106,  0.3260, 3987.56
   6841621,1,  0.4907, 112,  0.0514, 8328.34,  0.0091,  1.7597, 2839.06
   6852147,1,  0.0174, 123,  0.1153, 6433.32,  0.0614, 90.5747, 2968.16
   6852192,1,  0.3151,  31,  0.1295, 8878.26,  0.0024,  140.18, 3158.79
   6852504,1,  0.0019,  88,  1.7241, 5084.32,  0.0695, 12.8496, 2791.87
   6858610,1,  0.0944,  84,  0.8886, 4306.31,  0.0034, 34.7945, 2998.70
   6859237,1,  0.1111, 108,  0.2433, 5125.07,  0.0024,  339.62, 1963.59
   6863298,1,  0.0577,  55,  0.1269, 9101.66,  0.0257,  5.3697, 4361.04
   6870998,1,  0.9057, 159,  2.0958, 7627.99,  0.2075, 25.1596, 1773.87
   6871915,1,  0.2351, 172,  0.1053, 9419.46,  0.2397,  7.3357, 4088.20
   6881611,1,  0.0415,  31,  0.1295, 8878.26,  0.0024,  140.18, 3158.79
   6881958,1,  0.0012,  58,  0.1122, 6414.11,  0.0040,  4.1954, 2842.23
   6887897,1,  0.1253, 224,  0.5689, 8992.53,  0.0986, 13.7834, 3423.36
   6889311,1,  0.0977, 115,  1.0169, 6435.94,  0.2169,  0.5423, 3233.44
   6919234,1,  0.0814, 186,  0.3299, 6928.02,  0.6517,  261.58, 3284.21
   6930476,1,  0.0100,   5,  0.2919, 4740.82,  0.0194,  476.50, 2773.93
   6930902,1,  0.1360, 201,  1.2541, 9311.53,  0.2470, 59.0541, 2198.17
   6945617,1,  0.7873, 178,  0.2428, 3666.75,  0.5281, 20.8435, 1689.20
   6945702,1,  0.0257,  94,  0.0501, 9445.71,  0.0235,  324.88, 3446.89
   6948577,1,  0.0026, 102,  3.0315, 9890.40,  0.0020, 83.1170, 3011.20
   6966825,1,  0.1743,  92,  0.1063, 3346.42,  0.0052,  0.2386, 2562.59
   6990101,1,  0.0679, 199,  0.2494, 4499.56,  0.0042,  322.70, 4183.91
   6994402,1,  0.2887,   7,  0.1015, 3984.38,  0.2366, 10.4438, 1887.56
   6995631,1,  0.0085, 217,  0.1285, 4439.94,  0.0464, 40.2629, 2316.00
   7078526,1,  0.0709, 223,  0.5873, 8281.86,  0.0075,  5.3127, 3774.98
   7078936,1,  0.0431,  12,  0.1259, 8565.72,  0.0060,  1.0413, 1917.15
   7119620,1,  0.0320, 119,  1.9674, 4702.96,  0.0067,  229.14, 2100.42
   7122537,1,  0.7581, 112,  0.0514, 8328.34,  0.0091,  1.7597, 2839.06
   7153601,1,  0.1925,  17,  0.2831, 8971.46,  0.1798, 19.7661, 4095.27
   7161007,1,  0.0700,  25,  1.3683, 4855.48,  0.2589,  1.4109, 2984.33
   7163197,1,  0.1223, 199,  0.2494, 4499.56,  0.0042,  322.70, 4183.91
   7175139,1,  0.0989,  31,  0.1295, 8878.26,  0.0024,  140.18, 3158.79
   7179401,1,  0.0524, 102,  3.0315, 9890.40,  0.0020, 83.1170, 3011.20
   7185757,1,  0.3913, 147,  1.6894, 3840.88,  0.2952,  0.9044, 2665.34
   7203035,1,  0.2656, 205,  0.1141, 3860.49,  0.2373,  3.6289, 3470.48
   7209705,1,  0.0874, 169,  1.2971, 8166.86,  0.0102,  0.1404, 4684.27
   7236376,1,  0.3459,  33,  0.1130, 7012.26,  0.3519,  972.48, 4456.41
   7241276,1,  0.0035, 112,  0.0514, 8328.34,  0.0091,  1.7597, 2839.06
   7254060,1,  0.0189,  47,  0.2986, 4691.08,  0.0384,  1.3589, 3956.60
   7262527,1,  0.0100, 138,  0.7778, 4380.36,  0.0602,  101.55, 3628.96
   7275427,1,  0.2102, 142,  0.0401, 9343.24,  0.0049,  527.02, 2898.94
   7281654,1,  0.0059, 199,  0.2494, 4499.56,  0.0042,  322.70, 4183.91
   7286388,1,  0.1170, 209,  0.7276, 9556.75,  0.4253,  3.8727, 4914.65
   7298714,1,  0.0304,  66,  0.6000, 8716.42,  0.5662,  262.04, 4677.95
   7302900,1,  0.2043, 207,  0.1816, 4061.58,  0.0570,  3.1043, 3520.30
   7308306,1,  0.0942, 112,  0.0514, 8328.34,  0.0091,  1.7597, 2839.06
   7310304,1,  0.0961, 184,  2.6683, 9183.03,  0.0697,  0.3260, 1339.12
   7316387,1,  0.0353,   1,  3.6982, 8842.07,  0.2895,  5.4983, 1260.04
   7352210,1,  0.0566, 201,  1.2541, 9311.53,  0.2470, 59.0541, 2198.17
   7381812,1,  0.1072,  97,  2.1400, 5770.23,  0.0046,  4.6610, 2386.78
   7389488,1,  0.0717, 108,  0.2433, 5125.07,  0.0024,  339.62, 1963.59
