object_id,submodel,sim_av,IIN_INDEX,Mejecta,Kinetic_energy,Mcsm,R0,Rho
    182831,3,  0.0935, 105,  8.0330,  9.9569,  3.0704, 12.6144, 0.748E-13
    182988,3,  0.0101, 857,  5.1860,  6.6341,  0.0926,  8.4712, 0.647E-13
    185376,3,  0.0182, 924,  8.6538,  3.5904,  0.1960, 94.6994, 0.257E-14
    186807,3,  0.0498, 791,  9.6943,  6.8393,  0.2414, 17.7915, 0.489E-13
    187327,3,  0.2718, 829,  5.8104,  3.0746,  0.2486, 13.7084, 0.549E-13
    187462,3,  0.1095, 699,  6.4504,  8.8400,  1.2265, 17.1602, 0.457E-13
    188193,3,  0.1311, 902,  4.2013,  3.2904,  0.2320, 13.9969, 0.481E-13
    188311,3,  0.1287, 782,  7.6184, 10.4525,  1.0521, 19.1151, 0.412E-13
    188412,3,  0.1839, 571,  5.4390,  1.8193,  1.4985, 17.4116, 0.718E-13
    188850,3,  0.0242, 791,  9.6943,  6.8393,  0.2414, 17.7915, 0.489E-13
    188940,3,  0.2076, 877,  7.5270,  5.8398,  0.5096, 24.7447, 0.252E-13
    188947,3,  1.3032, 976,  6.3732,  5.3678,  0.4787, 34.7578, 0.895E-14
    189238,3,  0.0694, 737,  8.8876,  8.6622,  0.1776, 46.6202, 0.350E-14
    189925,3,  0.0959, 570,  7.9453,  2.8568,  0.5376, 54.4928, 0.854E-14
    190784,3,  0.0034, 966,  9.9119,  6.4980,  0.1951, 18.7848, 0.465E-13
    190943,3,  0.0138, 791,  9.6943,  6.8393,  0.2414, 17.7915, 0.489E-13
    191951,3,  0.3040, 250,  5.6874,  6.9709,  0.1126,  8.9682, 0.643E-13
    193077,3,  0.1554, 719,  8.0215,  1.8046,  4.4295, 57.4328, 0.979E-14
    193298,3,  0.5673, 428,  6.7957,  6.1534,  2.4435, 17.7983, 0.478E-13
    194422,3,  0.0186, 932,  9.1438,  1.2977,  6.7639, 76.7481, 0.922E-14
    194728,3,  0.0014, 122,  9.0018,  8.8392,  4.2037, 20.1405, 0.615E-13
    195621,3,  0.0126, 908,  6.2084,  3.7452,  0.2087, 77.8345, 0.236E-14
    195947,3,  0.0237, 890,  8.9542,  1.7413,  3.8678, 63.3275, 0.871E-14
    195981,3,  0.4951, 475,  7.4930,  9.1090,  1.0194, 19.1214, 0.425E-13
    196100,3,  0.0403, 958, 10.7363,  8.2314,  0.6623, 18.5981, 0.970E-13
    196252,3,  0.2882, 903,  4.8965,  5.6785,  0.2161, 14.7398, 0.381E-13
    196487,3,  0.1187, 853, 10.5991,  4.6106,  0.5831, 21.7183, 0.669E-13
    196510,3,  0.1039, 665,  6.7575,  6.3212,  0.7405, 13.9531, 0.552E-13
    197181,3,  0.1613, 799,  7.1336,  5.4717,  0.1510, 38.2274, 0.152E-13
    197307,3,  0.0149, 393,  6.4755,  3.0395,  0.6739, 11.1826, 0.714E-13
    198434,3,  0.1529, 874,  9.4868,  3.5144,  0.4858, 42.7582, 0.137E-13
    199405,3,  0.7150, 886,  9.5376,  7.5233,  0.2773, 43.2651, 0.425E-14
    199706,3,  0.0279, 475,  7.4930,  9.1090,  1.0194, 19.1214, 0.425E-13
    200010,3,  0.1118, 570,  7.9453,  2.8568,  0.5376, 54.4928, 0.854E-14
    200060,3,  0.0933, 605,  8.1931,  1.6117,  4.5981, 57.3332, 0.106E-13
    200122,3,  0.3176, 986,  7.6827,  2.2682,  1.7072, 38.7145, 0.210E-13
    200245,3,  0.5345, 966,  9.9119,  6.4980,  0.1951, 18.7848, 0.465E-13
    200460,3,  0.4496, 531,  5.0304,  1.4856,  0.0842, 50.1059, 0.839E-14
    200776,3,  0.3348, 616,  7.9411,  9.8351,  0.2521, 39.7661, 0.347E-14
    201702,3,  0.9119, 958, 10.7363,  8.2314,  0.6623, 18.5981, 0.970E-13
    201900,3,  0.0118, 213,  9.6289,  9.5823,  0.2559, 45.2307, 0.422E-14
    201961,3,  0.0497, 353,  8.6601,  6.9807,  0.7012, 26.8011, 0.164E-13
    202561,3,  0.1402, 612,  5.6559,  5.2837,  0.1106, 53.1298, 0.392E-14
    202822,3,  0.2137, 475,  7.4930,  9.1090,  1.0194, 19.1214, 0.425E-13
    204460,3,  0.1604, 793,  6.7168,  6.7547,  1.8749, 34.7232, 0.143E-13
    205227,3,  0.0223, 457,  9.3729,  2.4941,  0.1013, 56.4673, 0.398E-14
    205844,3,  0.4145,  74,  8.0359,  2.0560,  0.1714, 54.2490, 0.345E-14
    205897,3,  0.3254, 962,  7.5062,  6.7677,  0.2141, 17.2969, 0.432E-13
    207953,3,  0.0616, 986,  7.6827,  2.2682,  1.7072, 38.7145, 0.210E-13
    207999,3,  0.1520, 180,  7.9456,  1.7170,  4.2020, 52.1102, 0.766E-14
    210500,3,  0.1632, 877,  7.5270,  5.8398,  0.5096, 24.7447, 0.252E-13
    211174,3,  0.0374, 912,  9.2489,  8.7622,  1.9812, 31.3038, 0.235E-13
    211480,3,  0.3333, 799,  7.1336,  5.4717,  0.1510, 38.2274, 0.152E-13
    211681,3,  0.0928, 900, 10.7861,  2.6944,  2.0177, 31.3633, 0.341E-13
    212363,3,  0.3250, 570,  7.9453,  2.8568,  0.5376, 54.4928, 0.854E-14
    212675,3,  0.0261, 230,  7.5960,  1.3553,  1.4158, 15.5199, 0.869E-13
    213604,3,  0.2126, 895, 10.5530,  7.4404,  0.7902, 76.2025, 0.441E-14
    213955,3,  0.1428, 958, 10.7363,  8.2314,  0.6623, 18.5981, 0.970E-13
    214405,3,  0.0294, 782,  7.6184, 10.4525,  1.0521, 19.1151, 0.412E-13
    214605,3,  0.4744,  43,  5.9307,  3.8117,  3.5233, 28.9854, 0.240E-13
    214838,3,  0.0083, 767,  7.9872,  6.9276,  0.9962, 17.6941, 0.381E-13
    214938,3,  0.0483, 648,  5.8835,  3.2190,  0.1661, 23.9503, 0.304E-13
    215454,3,  0.0852, 247,  4.9347,  3.4602,  0.2624, 13.0422, 0.581E-13
    215632,3,  0.0803, 648,  5.8835,  3.2190,  0.1661, 23.9503, 0.304E-13
    216957,3,  0.3942, 928,  6.4616,  5.8610,  0.1942, 17.2608, 0.428E-13
    218806,3,  1.0190, 912,  9.2489,  8.7622,  1.9812, 31.3038, 0.235E-13
    221663,3,  0.0847, 958, 10.7363,  8.2314,  0.6623, 18.5981, 0.970E-13
    222709,3,  0.4265, 924,  8.6538,  3.5904,  0.1960, 94.6994, 0.257E-14
    223008,3,  0.3150, 853, 10.5991,  4.6106,  0.5831, 21.7183, 0.669E-13
    223088,3,  0.1510, 882,  7.9542,  8.3332,  0.5025, 24.2239, 0.203E-13
    223295,3,  0.1675, 548,  5.0725,  1.0153,  0.1384, 26.3856, 0.296E-13
    223679,3,  0.5870, 992,  9.0782,  4.8351,  0.3576, 72.3647, 0.254E-14
    224321,3,  0.0470, 531,  5.0304,  1.4856,  0.0842, 50.1059, 0.839E-14
    226393,3,  0.0060, 781,  7.6820,  3.4913,  0.3383, 44.4396, 0.721E-14
    226669,3,  0.1750, 997,  3.0974,  2.4077,  0.1577, 25.4737, 0.916E-14
    226738,3,  0.0203, 382,  7.9087,  8.0518,  0.4774, 27.7144, 0.197E-13
    227434,3,  0.0603, 605,  8.1931,  1.6117,  4.5981, 57.3332, 0.106E-13
    227686,3,  0.5315, 890,  8.9542,  1.7413,  3.8678, 63.3275, 0.871E-14
    228608,3,  0.1467, 799,  7.1336,  5.4717,  0.1510, 38.2274, 0.152E-13
    228974,3,  0.0009, 932,  9.1438,  1.2977,  6.7639, 76.7481, 0.922E-14
    229261,3,  0.0900, 650,  6.2645,  1.6911,  0.7633, 85.7795, 0.416E-14
    229623,3,  0.0464, 799,  7.1336,  5.4717,  0.1510, 38.2274, 0.152E-13
    230158,3,  0.1940, 974,  8.7518,  5.1021,  0.3818, 91.7322, 0.262E-14
    231155,3,  0.1372, 735,  8.5361,  2.5228,  0.8486, 50.8416, 0.105E-13
    231462,3,  0.3839, 659,  9.8276,  1.9998,  1.5994, 44.4668, 0.226E-13
    232433,3,  0.4644, 356,  6.2172,  2.2970,  0.4779,  8.4921, 0.913E-13
    232528,3,  0.0032, 918, 10.7633,  2.9044,  0.1653, 31.9615, 0.117E-13
    233377,3,  0.2074, 122,  9.0018,  8.8392,  4.2037, 20.1405, 0.615E-13
    233514,3,  0.1596, 699,  6.4504,  8.8400,  1.2265, 17.1602, 0.457E-13
    234750,3,  0.0085, 423,  7.5677,  9.1634,  0.8118, 12.9137, 0.423E-13
    234884,3,  0.2100, 539,  3.3144,  5.3705,  0.1459,  9.7243, 0.678E-13
    236023,3,  0.5493, 874,  9.4868,  3.5144,  0.4858, 42.7582, 0.137E-13
    236804,3,  0.0152, 480,  9.6433,  2.3865,  0.2585, 38.0361, 0.140E-13
    237068,3,  0.0848, 813,  7.0033,  8.0264,  0.2030, 16.7629, 0.336E-13
    237959,3,  0.1960, 927,  6.4050,  3.1550,  0.1340, 23.8365, 0.315E-13
    238522,3,  0.0485, 373,  5.1708,  1.8975,  1.4383, 14.6520, 0.627E-13
    239812,3,  0.1747, 145,  7.8686,  2.7192,  0.5084, 93.1194, 0.135E-14
    240837,3,  0.3980, 475,  7.4930,  9.1090,  1.0194, 19.1214, 0.425E-13
    241158,3,  0.0230, 320,  6.1046,  2.0270,  1.6722, 19.3759, 0.754E-13
    241177,3,  0.0927, 603,  6.7935,  1.1964,  0.3824, 19.2358, 0.248E-13
    241363,3,  0.7831, 754,  7.6480,  5.6693,  1.4288, 55.3524, 0.556E-14
    242911,3,  0.0075, 539,  3.3144,  5.3705,  0.1459,  9.7243, 0.678E-13
    243070,3,  0.3081, 799,  7.1336,  5.4717,  0.1510, 38.2274, 0.152E-13
    244001,3,  0.0122, 548,  5.0725,  1.0153,  0.1384, 26.3856, 0.296E-13
    244776,3,  0.0424, 849,  9.2067,  1.9172,  4.3665, 58.1734, 0.876E-14
    244946,3,  0.0916, 947,  6.3480,  5.7591,  0.2499, 22.8723, 0.244E-13
    245278,3,  0.0389, 802,  5.4222,  2.9865,  0.2189, 12.2410, 0.594E-13
    246045,3,  0.0603, 974,  8.7518,  5.1021,  0.3818, 91.7322, 0.262E-14
    248324,3,  0.1612, 979,  8.2395,  3.2381,  0.1645, 93.9693, 0.261E-14
    248359,3,  0.1795, 865,  8.0495,  8.8560,  0.2338, 50.0916, 0.360E-14
    248451,3,  0.0875, 799,  7.1336,  5.4717,  0.1510, 38.2274, 0.152E-13
    248938,3,  0.0453, 382,  7.9087,  8.0518,  0.4774, 27.7144, 0.197E-13
    249078,3,  0.0618, 966,  9.9119,  6.4980,  0.1951, 18.7848, 0.465E-13
    250812,3,  0.1584, 912,  9.2489,  8.7622,  1.9812, 31.3038, 0.235E-13
    251112,3,  0.0309, 967,  7.5969,  5.9615,  0.2303, 13.6495, 0.432E-13
    252537,3,  0.0218, 683,  4.3424,  1.8532,  1.1465, 24.0019, 0.267E-13
    254279,3,  0.0040, 659,  9.8276,  1.9998,  1.5994, 44.4668, 0.226E-13
    254644,3,  0.1551, 981,  9.6709,  4.2289,  0.4766, 93.1963, 0.289E-14
    254672,3,  0.2587, 593,  7.6691,  7.0562,  1.4392, 29.2433, 0.155E-13
    255395,3,  0.6656, 986,  7.6827,  2.2682,  1.7072, 38.7145, 0.210E-13
    256097,3,  0.0360, 690,  9.5115,  7.3450,  3.8739, 18.3859, 0.681E-13
    256137,3,  0.0433, 317,  8.8601,  1.6734,  3.6374, 58.1473, 0.996E-14
    256594,3,  0.0354, 690,  9.5115,  7.3450,  3.8739, 18.3859, 0.681E-13
    258822,3,  0.1815, 799,  7.1336,  5.4717,  0.1510, 38.2274, 0.152E-13
    259214,3,  0.1345, 727,  7.9070,  5.8690,  1.5160, 59.7670, 0.546E-14
    260211,3,  0.1105, 981,  9.6709,  4.2289,  0.4766, 93.1963, 0.289E-14
    261404,3,  0.5208, 475,  7.4930,  9.1090,  1.0194, 19.1214, 0.425E-13
    261928,3,  0.0574, 912,  9.2489,  8.7622,  1.9812, 31.3038, 0.235E-13
    262603,3,  0.4031, 849,  9.2067,  1.9172,  4.3665, 58.1734, 0.876E-14
    263223,3,  0.2317, 853, 10.5991,  4.6106,  0.5831, 21.7183, 0.669E-13
    263417,3,  0.0256, 799,  7.1336,  5.4717,  0.1510, 38.2274, 0.152E-13
    263633,3,  0.1834, 791,  9.6943,  6.8393,  0.2414, 17.7915, 0.489E-13
    264530,3,  0.3244, 531,  5.0304,  1.4856,  0.0842, 50.1059, 0.839E-14
    264570,3,  0.0017, 962,  7.5062,  6.7677,  0.2141, 17.2969, 0.432E-13
    264623,3,  0.1844, 659,  9.8276,  1.9998,  1.5994, 44.4668, 0.226E-13
    265018,3,  0.0656, 734,  6.8292,  3.0695,  0.1832, 89.5767, 0.264E-14
    265286,3,  0.1641, 874,  9.4868,  3.5144,  0.4858, 42.7582, 0.137E-13
    265292,3,  0.3394, 799,  7.1336,  5.4717,  0.1510, 38.2274, 0.152E-13
    265308,3,  0.0919, 853, 10.5991,  4.6106,  0.5831, 21.7183, 0.669E-13
    265526,3,  0.9281, 958, 10.7363,  8.2314,  0.6623, 18.5981, 0.970E-13
    265993,3,  0.0832, 945,  6.0419,  7.7415,  0.2209, 12.8850, 0.436E-13
    266102,3,  0.0515, 759,  5.8975,  6.0426,  0.1600, 24.0059, 0.170E-13
    266362,3,  0.0803, 966,  9.9119,  6.4980,  0.1951, 18.7848, 0.465E-13
    267911,3,  0.0443, 890,  8.9542,  1.7413,  3.8678, 63.3275, 0.871E-14
    268855,3,  0.8801, 961,  6.1171,  4.6767,  0.2371, 17.3406, 0.427E-13
    268986,3,  0.0796, 433,  8.4851,  6.3036,  0.7777, 30.5957, 0.155E-13
    269215,3,  0.0467, 588,  4.8129,  3.0288,  0.2304, 11.5069, 0.614E-13
    269779,3,  0.0201, 631,  7.1927,  7.5495,  0.7402, 46.0529, 0.765E-14
    270376,3,  0.1011, 947,  6.3480,  5.7591,  0.2499, 22.8723, 0.244E-13
    271129,3,  0.0441, 642,  6.6578,  8.5523,  0.6737, 14.5148, 0.559E-13
    271322,3,  0.1576, 927,  6.4050,  3.1550,  0.1340, 23.8365, 0.315E-13
    272507,3,  0.2384, 958, 10.7363,  8.2314,  0.6623, 18.5981, 0.970E-13
    272840,3,  0.0786, 853, 10.5991,  4.6106,  0.5831, 21.7183, 0.669E-13
    273326,3,  0.6386, 986,  7.6827,  2.2682,  1.7072, 38.7145, 0.210E-13
    274168,3,  0.0041, 690,  9.5115,  7.3450,  3.8739, 18.3859, 0.681E-13
    274913,3,  0.1169, 986,  7.6827,  2.2682,  1.7072, 38.7145, 0.210E-13
    275277,3,  0.1488, 642,  6.6578,  8.5523,  0.6737, 14.5148, 0.559E-13
    275518,3,  0.0485, 615,  8.9478,  6.2894,  0.8611, 47.0017, 0.703E-14
    275775,3,  0.1038, 966,  9.9119,  6.4980,  0.1951, 18.7848, 0.465E-13
    276089,3,  0.0726, 570,  7.9453,  2.8568,  0.5376, 54.4928, 0.854E-14
    276587,3,  0.0232, 636,  5.6276,  2.5557,  0.5967, 78.8109, 0.207E-14
    276613,3,  0.0573, 890,  8.9542,  1.7413,  3.8678, 63.3275, 0.871E-14
    277674,3,  0.0480, 851,  9.8396,  4.1961,  1.1630, 12.3450, 0.824E-13
    277942,3,  0.0096, 737,  8.8876,  8.6622,  0.1776, 46.6202, 0.350E-14
    279683,3,  0.1995, 691,  7.4155,  9.0922,  1.1697, 19.0840, 0.399E-13
    280510,3,  0.0748, 796,  5.3036,  8.4962,  1.5250, 23.6907, 0.155E-13
    280625,3,  0.3544, 782,  7.6184, 10.4525,  1.0521, 19.1151, 0.412E-13
    281848,3,  0.0292, 932,  9.1438,  1.2977,  6.7639, 76.7481, 0.922E-14
    283351,3,  0.0903, 921,  8.5742,  9.0331,  0.2293, 42.8661, 0.400E-14
    284070,3,  0.6230, 651,  9.0047,  2.4328,  5.5811, 26.0670, 0.570E-13
    284164,3,  0.0227, 621,  6.1249,  4.0602,  0.1051, 22.4503, 0.904E-14
    284990,3,  0.3081, 941,  4.9738,  9.0518,  0.0993, 15.1832, 0.109E-13
    285018,3,  0.0657, 964,  8.1560,  8.2351,  1.2569, 18.2446, 0.444E-13
    286055,3,  0.3722, 535,  9.4415,  8.8634,  0.2249, 40.9328, 0.404E-14
    286791,3,  0.4167, 521,  8.4396,  9.6013,  0.7816, 91.5185, 0.186E-14
    287028,3,  0.3739, 958, 10.7363,  8.2314,  0.6623, 18.5981, 0.970E-13
    287132,3,  0.0463, 928,  6.4616,  5.8610,  0.1942, 17.2608, 0.428E-13
    287361,3,  0.0088, 659,  9.8276,  1.9998,  1.5994, 44.4668, 0.226E-13
    287607,3,  0.0421, 250,  5.6874,  6.9709,  0.1126,  8.9682, 0.643E-13
    287854,3,  0.0308, 320,  6.1046,  2.0270,  1.6722, 19.3759, 0.754E-13
    288497,3,  0.1142, 914,  4.4722,  2.2303,  0.5190, 42.1253, 0.972E-14
    289087,3,  0.0442, 648,  5.8835,  3.2190,  0.1661, 23.9503, 0.304E-13
    289100,3,  1.1998, 853, 10.5991,  4.6106,  0.5831, 21.7183, 0.669E-13
    290161,3,  0.4137, 320,  6.1046,  2.0270,  1.6722, 19.3759, 0.754E-13
    290162,3,  0.0889, 150,  8.8148,  5.6470,  0.1181,  5.9642, 0.786E-13
    290713,3,  0.5319, 353,  8.6601,  6.9807,  0.7012, 26.8011, 0.164E-13
    291625,3,  0.1924, 267,  7.7758,  3.1635,  1.6883, 62.3601, 0.562E-14
    292481,3,  0.1032, 645,  5.8449,  8.0188,  0.8615, 34.6420, 0.650E-14
    293266,3,  0.0006, 964,  8.1560,  8.2351,  1.2569, 18.2446, 0.444E-13
    294568,3,  0.1363, 321,  9.7596,  7.7227,  3.2616, 17.9844, 0.528E-13
    295100,3,  0.2194, 958, 10.7363,  8.2314,  0.6623, 18.5981, 0.970E-13
    296450,3,  0.0508, 882,  7.9542,  8.3332,  0.5025, 24.2239, 0.203E-13
    296883,3,  0.0662, 187,  3.5448,  2.4706,  0.1524, 31.7888, 0.916E-14
    296907,3,  0.7529, 941,  4.9738,  9.0518,  0.0993, 15.1832, 0.109E-13
    296986,3,  0.0009, 638,  5.2744,  5.7021,  0.1264, 42.3670, 0.453E-14
    297018,3,  0.0249, 432,  2.9106,  1.8448,  0.1128, 13.7035, 0.206E-13
    297311,3,  0.0378, 853, 10.5991,  4.6106,  0.5831, 21.7183, 0.669E-13
    297786,3,  0.1483, 287, 10.0857,  8.3486,  3.6524, 20.0179, 0.562E-13
    298075,3,  0.0088, 897,  7.3193,  2.2302,  6.6390, 21.1366, 0.618E-13
    298273,3,  0.0668, 961,  6.1171,  4.6767,  0.2371, 17.3406, 0.427E-13
    298472,3,  0.0024, 848,  6.8111,  4.7226,  0.1837, 73.1368, 0.324E-14
    299806,3,  0.1586, 964,  8.1560,  8.2351,  1.2569, 18.2446, 0.444E-13
    300544,3,  0.0196, 895, 10.5530,  7.4404,  0.7902, 76.2025, 0.441E-14
    300604,3,  0.0569, 799,  7.1336,  5.4717,  0.1510, 38.2274, 0.152E-13
    300773,3,  1.4369, 650,  6.2645,  1.6911,  0.7633, 85.7795, 0.416E-14
    303878,3,  0.0495, 629,  4.2085,  3.6650,  0.6846, 16.8308, 0.376E-13
    304455,3,  0.0334, 979,  8.2395,  3.2381,  0.1645, 93.9693, 0.261E-14
    304504,3,  0.3174, 777,  5.4362,  6.9223,  0.1067,  7.8699, 0.660E-13
    305559,3,  0.0943, 735,  8.5361,  2.5228,  0.8486, 50.8416, 0.105E-13
    305734,3,  0.3125, 759,  5.8975,  6.0426,  0.1600, 24.0059, 0.170E-13
    305794,3,  0.3462, 386,  9.0555,  4.3475,  1.6493, 15.7152, 0.594E-13
    306026,3,  0.1705, 888,  8.8897,  5.0946,  0.4462, 93.6085, 0.255E-14
    307596,3,  0.1511, 966,  9.9119,  6.4980,  0.1951, 18.7848, 0.465E-13
    309803,3,  0.0873, 501,  8.0463,  8.5884,  0.2553, 40.7752, 0.386E-14
    310680,3,  0.0692, 480,  9.6433,  2.3865,  0.2585, 38.0361, 0.140E-13
    310791,3,  0.0254, 954,  7.1552, 10.0353,  0.3705, 47.3038, 0.463E-14
    311826,3,  0.4824, 799,  7.1336,  5.4717,  0.1510, 38.2274, 0.152E-13
    312372,3,  0.1054, 900, 10.7861,  2.6944,  2.0177, 31.3633, 0.341E-13
    312457,3,  0.1033, 771,  7.1322,  3.4815,  1.4544, 67.5525, 0.571E-14
    312471,3,  0.0071, 639,  9.3833,  2.7198,  0.9642, 41.5601, 0.132E-13
    312536,3,  0.1153, 648,  5.8835,  3.2190,  0.1661, 23.9503, 0.304E-13
    312868,3,  0.1286, 279,  8.6062,  1.7493,  0.2861, 14.5548, 0.386E-13
    313996,3,  0.1710, 475,  7.4930,  9.1090,  1.0194, 19.1214, 0.425E-13
    314630,3,  0.1014, 340,  5.8152,  7.0865,  0.0722,  8.4475, 0.596E-13
    314895,3,  0.1284, 841,  5.9181,  5.5271,  0.3624, 55.5551, 0.376E-14
    315206,3,  0.0425, 548,  5.0725,  1.0153,  0.1384, 26.3856, 0.296E-13
    316104,3,  0.4365, 480,  9.6433,  2.3865,  0.2585, 38.0361, 0.140E-13
    316567,3,  0.1265, 853, 10.5991,  4.6106,  0.5831, 21.7183, 0.669E-13
    316851,3,  0.2089, 759,  5.8975,  6.0426,  0.1600, 24.0059, 0.170E-13
    317876,3,  0.2600, 848,  6.8111,  4.7226,  0.1837, 73.1368, 0.324E-14
    319461,3,  0.2393, 986,  7.6827,  2.2682,  1.7072, 38.7145, 0.210E-13
    319909,3,  0.1134, 824,  9.9042,  1.3656,  1.4498, 14.7315, 0.992E-13
    320111,3,  0.1004, 961,  6.1171,  4.6767,  0.2371, 17.3406, 0.427E-13
    320220,3,  0.9318, 311,  8.0255,  2.7818,  1.9386, 24.5160, 0.339E-13
    320589,3,  0.0014, 548,  5.0725,  1.0153,  0.1384, 26.3856, 0.296E-13
    321110,3,  0.1937, 940,  3.6802,  2.3701,  0.1514, 28.5864, 0.840E-14
    321592,3,  0.4782, 337, 11.5254,  6.9711,  0.2017, 19.7750, 0.679E-14
    322325,3,  0.0660, 589,  7.6735,  8.2647,  0.6578, 42.0689, 0.621E-14
    322721,3,  0.7654, 430,  7.3847,  9.0085,  1.3444, 17.2644, 0.454E-13
    323707,3,  0.1129, 548,  5.0725,  1.0153,  0.1384, 26.3856, 0.296E-13
    324013,3,  0.0533, 912,  9.2489,  8.7622,  1.9812, 31.3038, 0.235E-13
    324273,3,  0.2068, 570,  7.9453,  2.8568,  0.5376, 54.4928, 0.854E-14
    324977,3,  0.7861, 986,  7.6827,  2.2682,  1.7072, 38.7145, 0.210E-13
    325550,3,  0.0190, 824,  9.9042,  1.3656,  1.4498, 14.7315, 0.992E-13
    325687,3,  0.1690, 962,  7.5062,  6.7677,  0.2141, 17.2969, 0.432E-13
    325819,3,  0.0424, 945,  6.0419,  7.7415,  0.2209, 12.8850, 0.436E-13
    326937,3,  0.0425, 932,  9.1438,  1.2977,  6.7639, 76.7481, 0.922E-14
    328554,3,  0.0208, 475,  7.4930,  9.1090,  1.0194, 19.1214, 0.425E-13
    329415,3,  0.2948, 791,  9.6943,  6.8393,  0.2414, 17.7915, 0.489E-13
    330930,3,  0.1998, 539,  3.3144,  5.3705,  0.1459,  9.7243, 0.678E-13
    331056,3,  0.0923, 961,  6.1171,  4.6767,  0.2371, 17.3406, 0.427E-13
    331059,3,  0.1011, 932,  9.1438,  1.2977,  6.7639, 76.7481, 0.922E-14
    331569,3,  0.0205, 819,  9.3791,  7.2870,  0.2636, 44.9222, 0.418E-14
    331586,3,  0.1341, 447,  7.3707,  1.2492,  0.3576, 19.8019, 0.258E-13
    331778,3,  0.0397, 771,  7.1322,  3.4815,  1.4544, 67.5525, 0.571E-14
    331923,3,  0.5582, 254,  4.4332,  5.9578,  0.1568, 13.9722, 0.439E-13
    333210,3,  0.2985, 555,  7.2303,  1.8577,  6.1026, 52.1765, 0.949E-14
    333749,3,  0.1266, 928,  6.4616,  5.8610,  0.1942, 17.2608, 0.428E-13
    334321,3,  0.1058, 974,  8.7518,  5.1021,  0.3818, 91.7322, 0.262E-14
    334567,3,  0.1810, 575,  7.7414,  8.4876,  0.9196, 13.7285, 0.831E-13
    334851,3,  0.4169, 958, 10.7363,  8.2314,  0.6623, 18.5981, 0.970E-13
    335842,3,  0.5498, 521,  8.4396,  9.6013,  0.7816, 91.5185, 0.186E-14
    335955,3,  0.0279, 829,  5.8104,  3.0746,  0.2486, 13.7084, 0.549E-13
    336441,3,  0.1894, 659,  9.8276,  1.9998,  1.5994, 44.4668, 0.226E-13
    336557,3,  0.0772, 767,  7.9872,  6.9276,  0.9962, 17.6941, 0.381E-13
    336773,3,  0.1664, 483,  3.1165,  4.2228,  0.1244, 20.6543, 0.707E-14
    337038,3,  0.0736, 605,  8.1931,  1.6117,  4.5981, 57.3332, 0.106E-13
    337267,3,  0.1557, 735,  8.5361,  2.5228,  0.8486, 50.8416, 0.105E-13
    337655,3,  0.4724, 848,  6.8111,  4.7226,  0.1837, 73.1368, 0.324E-14
    338268,3,  0.9610, 441,  9.4792,  7.1760,  4.3846, 20.4165, 0.627E-13
    338424,3,  0.0005, 947,  6.3480,  5.7591,  0.2499, 22.8723, 0.244E-13
    338483,3,  0.0756, 187,  3.5448,  2.4706,  0.1524, 31.7888, 0.916E-14
    338916,3,  0.2485, 430,  7.3847,  9.0085,  1.3444, 17.2644, 0.454E-13
    339158,3,  0.7201, 813,  7.0033,  8.0264,  0.2030, 16.7629, 0.336E-13
    339402,3,  0.0389,  20,  7.9604,  5.0708,  3.1731, 58.1970, 0.552E-14
    341854,3,  0.2913, 930,  7.2385,  1.2472,  0.3416, 21.8232, 0.249E-13
    342586,3,  0.1438, 359, 10.6593,  3.7482,  0.9302, 12.8903, 0.732E-13
   1005432,3,  0.0871, 480,  9.6433,  2.3865,  0.2585, 38.0361, 0.140E-13
   1009843,3,  0.1193, 927,  6.4050,  3.1550,  0.1340, 23.8365, 0.315E-13
   1010208,3,  0.0126, 570,  7.9453,  2.8568,  0.5376, 54.4928, 0.854E-14
   1012090,3,  0.1445, 895, 10.5530,  7.4404,  0.7902, 76.2025, 0.441E-14
   1017175,3,  0.0301, 958, 10.7363,  8.2314,  0.6623, 18.5981, 0.970E-13
   1024655,3,  0.0057, 247,  4.9347,  3.4602,  0.2624, 13.0422, 0.581E-13
   1025180,3,  0.1457, 900, 10.7861,  2.6944,  2.0177, 31.3633, 0.341E-13
   1034689,3,  0.3614, 639,  9.3833,  2.7198,  0.9642, 41.5601, 0.132E-13
   1035779,3,  0.1098, 932,  9.1438,  1.2977,  6.7639, 76.7481, 0.922E-14
   1039347,3,  0.8318, 570,  7.9453,  2.8568,  0.5376, 54.4928, 0.854E-14
   1042995,3,  0.1912, 193,  7.3514,  6.2000,  0.2577, 37.1393, 0.399E-14
   1048629,3,  0.0060, 958, 10.7363,  8.2314,  0.6623, 18.5981, 0.970E-13
   1051967,3,  1.1522, 870,  4.4337,  1.7196,  1.4058, 27.1022, 0.246E-13
   1053394,3,  0.0607, 853, 10.5991,  4.6106,  0.5831, 21.7183, 0.669E-13
   1054880,3,  0.0092, 648,  5.8835,  3.2190,  0.1661, 23.9503, 0.304E-13
   1059841,3,  0.4026, 945,  6.0419,  7.7415,  0.2209, 12.8850, 0.436E-13
   1067505,3,  0.3424, 928,  6.4616,  5.8610,  0.1942, 17.2608, 0.428E-13
   1068110,3,  0.1336, 912,  9.2489,  8.7622,  1.9812, 31.3038, 0.235E-13
   1069321,3,  0.1595, 799,  7.1336,  5.4717,  0.1510, 38.2274, 0.152E-13
