object_id,submodel,sim_av,non1a_template_index
   1156108,1,   0, 205
   1160212,1,   0, 105
   1161234,1,   0, 203
   1165418,1,   0, 217
   1176337,1,   0, 105
   1176892,1,   0, 202
   1177209,1,   0, 105
   1178950,1,   0, 101
   1182185,1,   0, 205
   1182281,1,   0, 234
   1183135,1,   0, 101
   1185615,1,   0, 105
   1186551,1,   0, 203
   1187246,1,   0, 103
   1187933,1,   0, 205
   1189659,1,   0, 104
   1194182,1,   0, 217
   1196630,1,   0, 218
   1196951,1,   0, 202
   1197249,1,   0,  22
   1197763,1,   0, 234
   1199589,1,   0, 103
   1203906,1,   0, 212
   1206811,1,   0, 105
   1208182,1,   0, 218
   1208705,1,   0, 203
   1208962,1,   0, 101
   1211296,1,   0, 205
   1211660,1,   0, 218
   1212987,1,   0, 105
   1213861,1,   0, 203
   1214375,1,   0, 101
   1214941,1,   0, 103
   1218215,1,   0, 203
   1223944,1,   0, 101
   1226339,1,   0, 212
   1230115,1,   0, 205
   1232310,1,   0, 217
   1235978,1,   0, 203
   1236466,1,   0, 103
   1238620,1,   0, 101
   1243302,1,   0, 104
   1243780,1,   0, 103
   1243819,1,   0, 202
   1246097,1,   0, 104
   1246362,1,   0, 102
   1248342,1,   0, 104
   1251062,1,   0, 234
   1252137,1,   0, 103
   1252421,1,   0, 234
   1253863,1,   0, 205
   1255918,1,   0, 234
   1256962,1,   0, 203
   1257161,1,   0, 218
   1257327,1,   0, 218
   1258418,1,   0, 203
   1259005,1,   0, 203
   1260714,1,   0, 105
   1261422,1,   0, 202
   1262881,1,   0, 104
   1263489,1,   0, 218
   1264554,1,   0, 234
   1266100,1,   0, 218
   1272854,1,   0, 234
   1278031,1,   0, 202
   1278255,1,   0, 212
   1278573,1,   0, 203
   1280013,1,   0, 202
   1280815,1,   0, 101
   1281061,1,   0, 104
   1286693,1,   0, 103
   1288052,1,   0, 205
   1292458,1,   0, 203
   1295043,1,   0, 203
   1295261,1,   0, 234
   1297353,1,   0, 202
   1297841,1,   0, 234
   1298674,1,   0, 218
   1299831,1,   0, 101
   1299874,1,   0, 218
   1301319,1,   0, 234
   1301554,1,   0, 203
   1302350,1,   0, 103
   1303909,1,   0, 101
   1305051,1,   0, 202
   1305514,1,   0, 202
   1306328,1,   0, 202
   1306898,1,   0, 202
   1310089,1,   0, 104
   1317168,1,   0, 234
   1320012,1,   0, 205
   1322656,1,   0, 103
   1323555,1,   0, 218
   1330609,1,   0, 105
   1330740,1,   0, 212
   1332803,1,   0, 101
   1335029,1,   0, 203
   1343008,1,   0, 218
   1344608,1,   0, 234
   1346973,1,   0, 203
   1348661,1,   0, 218
   1348719,1,   0, 205
   1349109,1,   0, 218
   1350399,1,   0, 205
   1352123,1,   0, 104
   1353992,1,   0, 101
   1354182,1,   0, 212
   1355849,1,   0, 205
   1355956,1,   0, 103
   1356363,1,   0, 104
   1357588,1,   0, 104
   1358104,1,   0, 234
   1359320,1,   0, 202
   1359556,1,   0, 218
   1365846,1,   0, 202
   1368273,1,   0, 103
   1369758,1,   0, 101
   1370401,1,   0, 212
   1375309,1,   0, 218
   1377372,1,   0, 218
   1378845,1,   0, 234
   1379125,1,   0, 218
   1379734,1,   0, 234
   1379942,1,   0, 104
   1380566,1,   0, 234
   1383140,1,   0, 104
   1383909,1,   0, 218
   1385261,1,   0, 218
   1386747,1,   0, 203
   1388025,1,   0, 105
   1389885,1,   0, 203
   1390363,1,   0, 203
   1392525,1,   0, 202
   1393743,1,   0, 218
   1395990,1,   0, 212
   1397805,1,   0, 104
   1399104,1,   0, 212
   1401019,1,   0, 205
   1404214,1,   0, 218
   1406562,1,   0, 105
   1411641,1,   0, 218
   1412401,1,   0, 103
   1415355,1,   0, 205
   1416577,1,   0, 212
   1417100,1,   0, 203
   1417183,1,   0, 212
   1421931,1,   0, 104
   1422681,1,   0, 205
   1422734,1,   0, 104
   1424156,1,   0, 202
   1426090,1,   0, 212
   1428404,1,   0, 105
   1429153,1,   0, 104
   1433488,1,   0, 105
   1435228,1,   0, 202
   1441848,1,   0, 103
   1447032,1,   0, 218
   1449552,1,   0, 218
   1451238,1,   0, 104
   1452814,1,   0, 205
   1453160,1,   0, 202
   1453603,1,   0, 234
   1453981,1,   0, 104
   1454215,1,   0, 212
   1454469,1,   0, 101
   1455039,1,   0, 212
   1457204,1,   0, 102
   1461642,1,   0, 217
   1461872,1,   0, 212
   1463893,1,   0, 202
   1466708,1,   0,  22
   1467380,1,   0, 234
   1467913,1,   0, 203
   1470870,1,   0, 103
   1478520,1,   0, 105
   1484901,1,   0, 105
   1487185,1,   0, 202
   1489766,1,   0, 202
   1491011,1,   0, 234
   1493671,1,   0, 234
   1494293,1,   0, 101
   1495516,1,   0, 105
   1496532,1,   0, 203
   1497657,1,   0, 105
   1498844,1,   0, 202
   1499206,1,   0, 104
   1501058,1,   0, 218
   1504330,1,   0, 203
   1506451,1,   0, 202
   1508909,1,   0, 102
   1511724,1,   0, 202
   1511916,1,   0, 212
   1512976,1,   0, 104
   1515373,1,   0, 104
   1515875,1,   0, 203
   1516986,1,   0, 218
   1519987,1,   0, 212
   1520119,1,   0, 212
   1521377,1,   0, 218
   1527316,1,   0, 101
   1527933,1,   0, 105
   1527960,1,   0, 202
   1531104,1,   0, 105
   1534678,1,   0, 103
   1545700,1,   0, 101
   1549100,1,   0, 234
   1552935,1,   0, 105
   1554789,1,   0, 103
   1555091,1,   0,  22
   1556067,1,   0, 234
   1559135,1,   0, 203
   1560753,1,   0, 101
   1561017,1,   0, 203
   1563345,1,   0, 234
   1567343,1,   0, 202
   1567932,1,   0, 205
   1571711,1,   0, 203
   1579625,1,   0, 234
   1581872,1,   0, 212
   1585689,1,   0, 212
   1596010,1,   0, 102
   1597052,1,   0, 218
   1597306,1,   0, 234
   1598553,1,   0, 218
   1599475,1,   0, 103
   1603705,1,   0, 104
   1604835,1,   0,  22
   1605277,1,   0, 103
   1607570,1,   0, 218
   1608518,1,   0, 101
   1613746,1,   0, 218
   1615222,1,   0, 234
   1615774,1,   0, 202
   1622547,1,   0, 212
   1623394,1,   0, 105
   1624637,1,   0, 234
   1624701,1,   0, 104
   1626848,1,   0, 104
   1628474,1,   0, 105
   1628512,1,   0, 234
   1629506,1,   0, 102
   1634716,1,   0, 234
   1634798,1,   0,  22
   1635132,1,   0, 218
   1635169,1,   0, 202
   1638190,1,   0, 103
   1641373,1,   0, 202
   1643376,1,   0, 102
   1645654,1,   0, 203
   1652262,1,   0, 202
   1652848,1,   0, 203
   1655591,1,   0, 102
   1664712,1,   0, 218
   1672693,1,   0, 101
   1676411,1,   0, 218
   1680389,1,   0, 203
   1683683,1,   0, 105
   1685222,1,   0,  22
   1687144,1,   0, 103
   1687862,1,   0, 103
   1688249,1,   0, 234
   1692273,1,   0, 103
   1695104,1,   0, 203
   1697101,1,   0, 202
   1699804,1,   0, 212
   1701551,1,   0, 212
   1701684,1,   0,  22
   1701957,1,   0, 234
   1703816,1,   0, 104
   1704966,1,   0, 203
   1705407,1,   0, 218
   1705681,1,   0, 212
   1708275,1,   0, 103
   1708283,1,   0, 103
   1712643,1,   0, 212
   1718316,1,   0, 218
   1722546,1,   0, 103
   1729842,1,   0, 212
   1730993,1,   0, 202
   1732088,1,   0, 234
   1734225,1,   0, 203
   1735571,1,   0, 218
   1742738,1,   0, 103
   1744227,1,   0, 103
   1744471,1,   0, 217
   1744542,1,   0, 218
   1751095,1,   0, 101
   1752416,1,   0, 205
   1752952,1,   0, 202
   1753769,1,   0, 105
   1755751,1,   0, 218
   1757035,1,   0, 203
   1760942,1,   0, 105
   1768438,1,   0, 217
   1768459,1,   0, 101
   1768763,1,   0, 203
   1772435,1,   0, 103
   1774205,1,   0, 103
   1775256,1,   0, 102
   1775532,1,   0, 104
   1778573,1,   0, 203
   1780165,1,   0, 103
   1785808,1,   0, 234
   1786200,1,   0, 103
   1786345,1,   0, 203
   1786637,1,   0, 104
   1787822,1,   0, 103
   1788824,1,   0, 104
   1792069,1,   0, 202
   1796029,1,   0, 105
   1796834,1,   0, 105
   1800574,1,   0, 234
   1801356,1,   0, 101
   1802210,1,   0, 101
   1803859,1,   0, 103
   1804515,1,   0, 203
   1807677,1,   0, 234
   1814612,1,   0, 202
   1815610,1,   0, 103
   1816464,1,   0, 218
   1817637,1,   0, 218
   1820298,1,   0, 104
   1826846,1,   0, 105
   1833906,1,   0, 212
   1836098,1,   0, 103
   1836310,1,   0, 234
   1836936,1,   0, 234
   1837604,1,   0, 203
   1840641,1,   0, 105
   1843033,1,   0, 234
   1845494,1,   0, 203
   1847779,1,   0, 104
   1851558,1,   0, 217
   1852283,1,   0, 203
   1852483,1,   0, 202
   1854088,1,   0, 218
   1854347,1,   0, 202
   1855125,1,   0, 105
   1859212,1,   0, 218
   1863433,1,   0, 105
   1867323,1,   0, 234
   1869174,1,   0, 218
   1870006,1,   0, 234
   1872582,1,   0, 234
   1875653,1,   0, 202
   1877594,1,   0, 202
   1878228,1,   0, 105
   1878267,1,   0, 205
   1879011,1,   0, 103
   1879121,1,   0, 202
   1883352,1,   0, 205
   1884073,1,   0, 104
   1887370,1,   0, 218
   1888977,1,   0, 103
   1889334,1,   0, 203
   1890283,1,   0, 202
   1890508,1,   0, 203
   1891702,1,   0, 234
   1891761,1,   0, 234
   1892947,1,   0, 105
   1894176,1,   0, 205
   1897639,1,   0, 218
   1904574,1,   0, 212
   1907040,1,   0, 101
   1907324,1,   0, 218
   1910595,1,   0, 104
   1912650,1,   0, 101
   1913933,1,   0, 212
   1914906,1,   0, 104
   1918374,1,   0, 203
   1921051,1,   0, 104
   1922382,1,   0, 212
   1924060,1,   0,  22
   1926059,1,   0, 218
   1928404,1,   0, 104
   1929297,1,   0, 105
   1932914,1,   0, 105
   1933493,1,   0, 203
   1934382,1,   0,  22
   1934412,1,   0, 105
   1934596,1,   0, 203
   1934899,1,   0, 234
   1934903,1,   0, 203
   1937134,1,   0, 103
   1937948,1,   0, 205
   1941387,1,   0, 218
   1946305,1,   0, 102
   1949106,1,   0, 218
   1949193,1,   0, 218
   1949977,1,   0, 203
   1955573,1,   0, 203
   1957139,1,   0, 103
   1957824,1,   0, 202
   1958522,1,   0, 218
   1958705,1,   0, 103
   1960068,1,   0, 218
   1963598,1,   0, 218
   1971737,1,   0, 218
   1973918,1,   0, 234
   1977158,1,   0, 212
   1977370,1,   0, 202
   1983635,1,   0, 234
   1984745,1,   0, 103
   1989829,1,   0, 212
   1992257,1,   0, 203
   1993620,1,   0, 205
   1994007,1,   0, 218
   1997082,1,   0, 234
   2004561,1,   0, 105
   2006663,1,   0, 205
   2007270,1,   0, 234
   2010817,1,   0, 218
   2011419,1,   0, 202
   2015388,1,   0, 234
   2015468,1,   0,  22
   2016748,1,   0, 218
   2020328,1,   0, 234
   2024862,1,   0, 205
   2025583,1,   0, 203
   2026278,1,   0, 205
   2029757,1,   0, 202
   2030294,1,   0, 218
   2031335,1,   0, 105
   2038210,1,   0, 203
   2040473,1,   0, 101
   2040983,1,   0, 105
   2042239,1,   0, 217
   2044331,1,   0, 218
   2045167,1,   0, 205
   2063216,1,   0, 205
   2064734,1,   0, 217
   2072373,1,   0, 101
   2073404,1,   0, 203
   2073791,1,   0, 203
   2075079,1,   0, 218
   2075865,1,   0, 203
   2076423,1,   0, 212
   2079264,1,   0, 205
   2080769,1,   0, 202
   2081106,1,   0, 103
   2083400,1,   0, 202
   2084383,1,   0, 218
   2091341,1,   0, 103
   2091426,1,   0, 212
   2091616,1,   0, 234
   2094017,1,   0, 202
   2094058,1,   0, 218
   2094527,1,   0, 212
   2097519,1,   0, 212
   2097520,1,   0, 234
   2097960,1,   0, 101
   2101220,1,   0, 218
   2101726,1,   0, 212
   2101905,1,   0, 203
   2103124,1,   0, 203
   2103167,1,   0, 234
   2104621,1,   0, 203
   2113589,1,   0, 103
   2113819,1,   0, 212
   2114655,1,   0,  22
   2119614,1,   0, 218
   2119646,1,   0, 105
   2121042,1,   0, 202
   2121736,1,   0, 103
   2122353,1,   0, 234
   2122457,1,   0, 101
   2122654,1,   0, 101
   2125456,1,   0, 218
   2125736,1,   0, 202
   2130798,1,   0, 202
   2132324,1,   0, 202
   2135145,1,   0, 104
   2138253,1,   0, 202
   2141478,1,   0, 218
   2142839,1,   0, 202
   2143108,1,   0, 203
   2145696,1,   0, 103
   2149196,1,   0, 218
   2150363,1,   0, 202
   2150947,1,   0, 105
   2152429,1,   0, 203
   2160310,1,   0, 202
   2161134,1,   0, 212
   2162931,1,   0, 103
   2165828,1,   0, 218
   2167174,1,   0, 205
   2168323,1,   0, 203
   2168423,1,   0, 104
   2170422,1,   0, 202
   2173201,1,   0, 202
   2174282,1,   0, 104
   2180788,1,   0, 203
   2181431,1,   0, 203
   2184413,1,   0, 101
   2187333,1,   0, 103
   2188989,1,   0, 103
   2190276,1,   0, 203
   2192058,1,   0, 234
   2194055,1,   0, 234
   2195753,1,   0, 203
   2196131,1,   0, 104
   2197073,1,   0, 203
   2200524,1,   0, 102
   2206154,1,   0, 218
   2211885,1,   0, 205
   2213381,1,   0, 202
   2214989,1,   0, 103
   2216729,1,   0, 203
   2216879,1,   0, 103
   2217089,1,   0, 234
   2217674,1,   0, 105
   2217915,1,   0, 203
   2221090,1,   0, 217
   2221108,1,   0, 202
   2221395,1,   0,  22
   2225852,1,   0, 105
   2226243,1,   0, 101
   2227128,1,   0, 103
   2227577,1,   0, 103
   2230022,1,   0, 203
   2230408,1,   0, 104
   2231026,1,   0, 101
   2231144,1,   0, 202
   2237231,1,   0, 105
   2237247,1,   0, 103
   2240118,1,   0, 218
   2241377,1,   0, 202
   2244001,1,   0, 203
   2245647,1,   0, 101
   2246599,1,   0, 105
   2248423,1,   0, 234
   2251755,1,   0, 103
   2255839,1,   0, 234
   2256144,1,   0, 234
   2259040,1,   0, 103
   2259288,1,   0, 202
   2260200,1,   0, 203
   2261103,1,   0, 101
   2263196,1,   0, 105
   2265100,1,   0, 105
   2265600,1,   0, 104
   2271231,1,   0, 205
   2271807,1,   0, 203
   2273840,1,   0, 104
   2278240,1,   0, 234
   2280236,1,   0, 212
   2280637,1,   0, 104
   2283911,1,   0, 102
   2289422,1,   0, 218
   2292271,1,   0, 202
   2292516,1,   0, 105
   2296800,1,   0, 104
   2299520,1,   0, 104
   2300553,1,   0, 105
   2301237,1,   0, 202
   2301565,1,   0, 217
   2301689,1,   0, 203
   2301985,1,   0, 101
   2302418,1,   0, 202
   2303416,1,   0, 101
   2304700,1,   0, 218
   2304898,1,   0, 205
   2306435,1,   0, 103
   2310561,1,   0, 203
   2312295,1,   0, 205
   2316389,1,   0, 105
   2316856,1,   0, 234
   2317891,1,   0, 205
   2326967,1,   0, 205
   2327407,1,   0, 103
   2327723,1,   0, 103
   2329468,1,   0, 218
   2331857,1,   0, 212
   2333500,1,   0, 104
   2333714,1,   0, 103
   2337332,1,   0, 202
   2339645,1,   0, 203
   2339800,1,   0, 203
   2342675,1,   0, 234
   2353376,1,   0, 218
   2354606,1,   0, 105
   2357192,1,   0, 105
   2359839,1,   0, 104
   2362155,1,   0, 104
   2366882,1,   0, 218
   2370114,1,   0, 218
   2370214,1,   0, 103
   2371329,1,   0, 103
   2371605,1,   0, 101
   2375545,1,   0, 103
   2376178,1,   0, 212
   2376763,1,   0, 104
   2378284,1,   0, 202
   2379274,1,   0, 105
   2379575,1,   0, 217
   2380348,1,   0, 103
   2380363,1,   0,  22
   2386175,1,   0, 203
   2387549,1,   0, 205
   2388311,1,   0, 218
   2388676,1,   0, 203
   2388730,1,   0, 103
   2393852,1,   0, 217
   2398045,1,   0, 103
   2398401,1,   0, 101
   2398829,1,   0, 105
   2403195,1,   0, 103
   2410611,1,   0, 218
   2411326,1,   0, 103
   2411437,1,   0, 202
   2415075,1,   0, 103
   2420353,1,   0, 105
   2422742,1,   0, 202
   2430659,1,   0, 203
   2431470,1,   0, 105
   2434653,1,   0, 103
   2438083,1,   0, 104
   2439064,1,   0, 203
   2440258,1,   0, 234
   2440464,1,   0, 105
   2443278,1,   0, 104
   2446187,1,   0, 101
   2446225,1,   0, 203
   2449575,1,   0, 105
   2451899,1,   0, 104
   2454202,1,   0, 234
   2455034,1,   0, 202
   2455348,1,   0, 212
   2455409,1,   0, 212
   2455882,1,   0, 218
   2456953,1,   0, 212
   2458427,1,   0, 203
   2459101,1,   0, 102
   2462050,1,   0, 234
   2462181,1,   0, 202
   2463089,1,   0, 104
   2463523,1,   0, 101
   2465376,1,   0, 203
   2465638,1,   0, 202
   2467322,1,   0, 103
   2467879,1,   0, 103
   2468801,1,   0, 212
   2469899,1,   0, 101
   2470051,1,   0, 218
   2471533,1,   0, 103
   2473032,1,   0, 102
   2475367,1,   0, 234
   2475385,1,   0, 101
   2476588,1,   0, 103
   2478158,1,   0, 205
   2480497,1,   0, 103
   2481117,1,   0, 202
   2484310,1,   0, 218
   2486136,1,   0, 203
   2496667,1,   0, 218
   2496950,1,   0, 203
   2497557,1,   0, 104
   2499895,1,   0, 212
   2501768,1,   0, 103
   2504616,1,   0, 205
   2508134,1,   0, 103
   2512923,1,   0, 218
   2514054,1,   0, 203
   2514306,1,   0, 203
   2517157,1,   0, 104
   2518215,1,   0, 218
   2519673,1,   0, 234
   2519709,1,   0, 234
   2527157,1,   0, 234
   2528383,1,   0, 103
   2531226,1,   0, 104
   2533821,1,   0, 218
   2534956,1,   0, 203
   2536086,1,   0, 234
   2536622,1,   0, 205
   2536866,1,   0, 202
   2539730,1,   0, 212
   2540690,1,   0, 105
   2541475,1,   0, 234
   2542375,1,   0, 202
   2542596,1,   0, 202
   2543508,1,   0, 104
   2544961,1,   0, 218
   2545209,1,   0, 103
   2548704,1,   0, 202
   2549219,1,   0, 205
   2550980,1,   0, 203
   2552654,1,   0, 203
   2555252,1,   0, 203
   2556379,1,   0, 103
   2556992,1,   0, 205
   2558091,1,   0, 218
   2558172,1,   0, 234
   2558316,1,   0, 203
   2558602,1,   0, 104
   2560402,1,   0, 104
   2561700,1,   0, 203
   2563379,1,   0, 202
   2563406,1,   0, 101
   2564235,1,   0, 218
   2568962,1,   0, 103
   2570946,1,   0, 218
   2575586,1,   0, 104
   2576316,1,   0, 212
   2578581,1,   0, 234
   2581404,1,   0, 101
   2582171,1,   0, 202
   2582900,1,   0, 202
   2584136,1,   0, 218
   2592638,1,   0, 105
   2592751,1,   0, 203
   2595378,1,   0, 203
   2597850,1,   0, 234
   2603975,1,   0, 203
   2606542,1,   0, 105
   2608203,1,   0, 104
   2611167,1,   0, 203
   2616417,1,   0, 103
   2618829,1,   0, 234
   2619521,1,   0, 212
   2625567,1,   0, 218
   2630557,1,   0, 217
   2631643,1,   0, 205
   2631675,1,   0, 218
   2635729,1,   0, 205
   2637588,1,   0, 203
   2638603,1,   0, 101
   2638962,1,   0, 202
   2641257,1,   0, 234
   2644855,1,   0, 212
   2645107,1,   0, 105
   2646054,1,   0, 101
   2648556,1,   0, 212
   2648832,1,   0, 205
   2648945,1,   0, 103
   2652277,1,   0, 105
   2653270,1,   0, 101
   2653608,1,   0, 218
   2655093,1,   0, 103
   2657117,1,   0, 212
   2658253,1,   0, 104
   2663937,1,   0, 103
   2664431,1,   0, 105
   2669536,1,   0,  22
   2669878,1,   0,  22
   2671218,1,   0, 105
   2674545,1,   0, 218
   2674813,1,   0, 202
   2679325,1,   0, 218
   2681144,1,   0, 103
   2683991,1,   0, 203
   2686427,1,   0, 218
   2688051,1,   0, 202
   2688976,1,   0, 203
   2690626,1,   0, 203
   2692334,1,   0, 105
   2693258,1,   0, 205
   2695610,1,   0, 212
   2696245,1,   0, 103
   2697169,1,   0, 103
   2705501,1,   0, 203
   2706776,1,   0, 218
   2707283,1,   0, 212
   2709950,1,   0, 103
   2710311,1,   0, 203
   2713672,1,   0, 202
   2717413,1,   0, 103
   2718194,1,   0, 218
   2718722,1,   0, 234
   2720241,1,   0, 103
   2721480,1,   0, 105
   2725650,1,   0, 203
   2725852,1,   0, 202
   2727007,1,   0, 218
   2729699,1,   0, 217
   2730815,1,   0, 104
   2734296,1,   0, 205
   2734314,1,   0, 202
   2736407,1,   0, 234
   2737068,1,   0, 103
   2738669,1,   0, 218
   2741995,1,   0, 105
   2743109,1,   0, 202
   2744877,1,   0, 205
   2748496,1,   0, 101
   2751911,1,   0, 234
   2752312,1,   0, 205
   2754844,1,   0, 203
   2755704,1,   0, 212
   2757687,1,   0, 105
   2761654,1,   0, 105
   2762801,1,   0, 205
   2764451,1,   0, 218
   2765697,1,   0, 202
   2766462,1,   0, 203
   2767662,1,   0, 202
   2767665,1,   0, 105
   2768362,1,   0, 105
   2779946,1,   0, 203
   2782508,1,   0, 104
